time,paymentservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,adservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,paymentservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,adservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,paymentservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,adservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,paymentservice_error,frontend_error,frontend-external_error,productcatalogservice_error,paymentservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,adservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,paymentservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,adservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692660566,0.9005914054100589,4.389774226781588,0.855578539586235,5.538383746116602,0.5811124619182036,12.540186227613717,5.14678772135225,0.2915517891962449,5.085658130207488,4.21443418682554,0.2717112157811656,0.7853822510822663,97226752,42995712,14405632,48447488,42127360,19705856,127975424,33984512,9474048,50024448,3211264,9113600,63.785,104.0,4.0,302.0,4.0,54.0,48.0,4.0,264.0,0.0,18.0,0,0,0,0,0.000332316675887,0.001860863605209,0.480392156862745,0.0013080920564216,0.0028048780487804,1.445847602739726,0.0027553956834532,0.0093749999999992,0.1792240862792091,0.0003947513812154,0.003395445543208,0.0044949965729952,1.834146341463415,0.0043297203662459,0.0046,2.292594178082192,0.0048273381294964,0.2199867666519629,0.2426033553025763,0.003914722753346
1692660567,0.9005914054100589,4.389774226781588,0.855578539586235,5.538383746116601,0.5811124619182036,12.540186227613717,5.14678772135225,0.285887949946959,5.825386042226658,4.21443418682554,0.2717112157811656,0.7853822510822663,97226752,42995712,14405632,48447488,42127360,19705856,127975424,33984512,9412608,50024448,3211264,9113600,12.0,46.0,0.0,116.0,0.0,14.0,0.0,0.0,430.0,84.0,12.0,0,0,0,0,0.0003323142050799,0.0018585164835164,0.4825,0.0013282921431206,0.0028012422360248,1.4446174377224197,0.0027428571428571,0.0081249999999999,0.1792240862792091,0.0003930939226519,0.0033954088952654,0.0044947802197802,1.8287500000000008,0.0043356940858231,0.0046,2.2924822064056944,0.0048228571428571,0.2199779314403413,0.2426033553025763,0.0039067698259187
1692660568,0.9005914054100589,4.389774226781588,0.855578539586235,5.538383746116601,0.5895316863327732,12.540186227613717,5.14678772135225,0.280224110697673,5.825386042226658,4.21443418682554,0.2717112157811656,0.7853822510822663,97226752,42995712,14405632,48447488,42127360,19705856,127975424,33984512,9412608,50024448,3211264,9113600,72.0,104.0,0.0,248.0,0.0,44.0,68.0,0.0,462.0,66.0,12.0,0,0,0,0,0.000336433531746,0.0018625299965718,0.495,0.0013313696612665,0.0027926829268292,1.4457788516202388,0.002751724137931,0.0042110726643598,0.1794145272385723,0.0003958563535911,0.0034536023054755,0.0044986630099417,1.826829268292683,0.0043361806578301,0.0045975609756097,2.293249005116543,0.0048151724137931,0.2198283803863298,0.2429461490294301,0.0039199240986717
1692660569,0.67282271749954,4.389774226781588,0.855578539586235,5.538383746116601,0.5895316863327732,12.188439438173775,5.14678772135225,0.3431115999434158,5.825386042226658,4.21443418682554,0.2717112157811656,0.7853822510822663,97222656,42995712,14405632,48447488,42127360,19681280,127975424,33980416,9412608,50024448,3211264,9113600,44.0,68.0,4.0,252.0,4.0,42.0,34.0,2.0,420.0,42.0,36.0,0,0,0,0,0.0003327473042662,0.0018625299965718,0.495,0.0013313696612665,0.0027926829268292,1.4457788516202388,0.002751724137931,0.0231249999999944,0.1802436440677965,0.0003958563535911,0.003401706970128,0.0044986630099417,1.826829268292683,0.0043361806578301,0.0045975609756097,2.293249005116543,0.0048151724137931,0.2199988981120987,0.2444385593220338,0.0039199240986717
1692660570,0.6863156477376078,4.389774226781588,0.8645048421308423,5.538383746116601,0.4659772045060683,12.188439438173775,5.14678772135225,0.3431115999434158,5.825386042226658,4.21443418682554,0.2717112157811656,0.7853822510822663,97222656,42995712,14409728,48447488,42127360,19681280,127975424,33980416,9412608,50024448,3211264,9113600,52.0,54.0,0.0,206.0,0.0,48.0,40.0,0.0,466.0,54.0,4.0,0,0,0,0,0.0003327473042662,0.0019538034039597,0.495,0.0013313696612665,0.0027926829268292,1.4457788516202388,0.002751724137931,0.100170792624697,0.1802436440677965,0.0004047479484173,0.003401706970128,0.0045185828412643,1.826829268292683,0.0043361806578301,0.0045975609756097,2.293249005116543,0.0048151724137931,0.2200341585249394,0.2444385593220338,0.0039593927893738
1692660571,0.8095758142840627,4.389774226781588,0.8645048421308423,5.538383746116601,0.4756693132565585,12.188439438173775,5.14678772135225,0.3431115999434158,5.825386042226658,4.21443418682554,0.2717112157811656,0.7853822510822663,97222656,42995712,14409728,48447488,42127360,19681280,127975424,33980416,9412608,50024448,3211264,9113600,40.0,82.0,4.0,226.0,4.0,28.0,38.0,2.0,408.0,60.0,12.0,0,0,0,0,0.0003370493358633,0.0019128943758573,0.5,0.0013146123260437,0.0027926829268292,1.4465046888320543,0.0027571428571428,0.1000882482718047,0.1809963381141287,0.0004020998864926,0.0034612859097127,0.0045581618655692,1.826829268292683,0.0043400596421471,0.0045975609756097,2.293393009377664,0.0048257142857142,0.2200176496543609,0.2457934086054318,0.0039480373831775
1692660572,0.8095758142840627,4.389774226781588,0.6394052185401881,5.538383746116601,0.4853614220070487,12.188439438173775,5.14678772135225,0.3152746432910131,4.623774749684628,4.192779582165894,0.2717112157811656,0.7853822510822663,97222656,42995712,14409728,48447488,42127360,19681280,127975424,33980416,9412608,50024448,3211264,9113600,54.0,70.0,0.0,280.0,0.0,48.0,40.0,2.0,434.0,50.0,24.0,0,0,0,0,0.0003370493358633,0.0019091534755677,0.4923469387755102,0.0013354422528222,0.0027861635220125,1.4451111111111112,0.0027285714285714,0.0231250000000071,0.1809963381141287,0.0003992622020431,0.0034612859097127,0.0045580178940123,1.8115384615384624,0.0043441012281354,0.0045974842767295,2.2932888888888887,0.0047742857142857,0.2199988955157941,0.2457934086054318,0.003935619047619
1692660573,0.8095758142840627,4.389774226781588,0.6528141098839013,5.359653968344421,0.4950535307575389,12.188439438173775,5.14678772135225,0.3152746432910131,4.718667154221884,4.192779582165894,0.2717112157811656,0.7853822510822663,97222656,42995712,14409728,48447488,42127360,19681280,127975424,33980416,9412608,50024448,3211264,9113600,44.0,96.0,8.0,268.0,8.0,38.0,40.0,6.0,458.0,66.0,26.0,0,0,0,0,0.0003417753259779,0.0019125214408233,0.5,0.0013387396310511,0.0027939393939393,1.4470663265306123,0.0027464788732394,0.0044076433121019,0.1812220804084237,0.0004009648127128,0.0035207133058984,0.0045581475128644,1.834146341463415,0.004344608146589,0.0045975757575757,2.293494897959184,0.0047971830985915,0.2198516618335936,0.2461997447351627,0.0039431261770244
1692660574,0.8095758142840627,4.389774226781588,0.6662230012276146,5.359653968344421,0.5047456395080291,12.188439438173775,5.14678772135225,0.3152746432910131,4.813559558759142,4.192779582165894,0.2717112157811656,0.7853822510822663,97222656,42995712,14409728,48447488,42127360,19681280,127975424,33980416,9412608,50024448,3211264,9113600,52.0,104.0,0.0,246.0,0.0,40.0,48.0,0.0,530.0,60.0,10.0,0,0,0,0,0.0003372978116079,0.0019125214408233,0.5,0.0013387396310511,0.0027939393939393,1.4470663265306123,0.0027464788732394,0.1000606930037519,0.1809487492373398,0.0004009648127128,0.0034645690834473,0.0045581475128644,1.834146341463415,0.004344608146589,0.0045975757575757,2.293494897959184,0.0047971830985915,0.2200121386007504,0.2457077486272117,0.0039431261770244
1692660575,0.8095758142840627,4.389774226781588,0.6796318925713277,5.359653968344421,0.5815265250294126,12.188439438173775,5.14678772135225,0.3152746432910131,4.908451963296398,4.192779582165894,0.2717112157811656,0.7853822510822663,97222656,42995712,14409728,48447488,42127360,19681280,127975424,33980416,9412608,50024448,3211264,9113600,52.0,66.0,8.0,252.0,8.0,54.0,40.0,6.0,516.0,58.0,38.0,0,0,0,0,0.0003372978116079,0.002,0.5,0.0013387396310511,0.0027939393939393,1.4470663265306123,0.0027464788732394,0.1,0.1809487492373398,0.000410909090909,0.0034645690834473,0.0045795231416549,1.834146341463415,0.004344608146589,0.0045975757575757,2.293494897959184,0.0047971830985915,0.22,0.2457077486272117,0.0039841509433962
1692660576,0.8095758142840627,4.389774226781588,0.693040783915041,5.384757812560162,0.5815265250294126,9.914914044028588,5.14678772135225,0.3152746432910131,5.693544272235389,3.454885315534548,0.2717112157811656,0.7853822510822663,97222656,42995712,14409728,44314624,42127360,19681280,127975424,33980416,9412608,50024448,3211264,9113600,46.088,86.0,0.0,344.0,0.0,44.0,48.0,4.0,442.0,54.0,22.0,0,0,0,0,0.0003381020505484,0.001898891966759,0.4759615384615384,0.0013286034353995,0.0027939393939393,1.4524617996604416,0.0027647058823529,0.1001486784140969,0.1810118866199329,0.000402027027027,0.003475,0.0045592797783933,1.7815789473684212,0.0043410007468259,0.0045975757575757,2.294567062818336,0.0048117647058823,0.2200297356828193,0.2458213959158793,0.003947680890538
1692660577,0.8095758142840627,4.281298761127901,0.8045334806227924,5.384757812560162,0.5815265250294126,11.966585051027202,5.14678772135225,0.3152746432910131,5.693544272235389,4.144784354694957,0.2664461998109512,0.7853822510822663,97222656,42995712,14409728,44314624,42127360,19681280,127975424,33980416,9412608,50024448,3211264,9113600,54.0,68.0,2.0,250.0,2.0,52.0,36.0,2.0,494.0,82.0,18.0,0,0,0,0,0.0003381020505484,0.0018919860627177,0.4607843137254901,0.0013308610936517,0.0027834394904458,1.4550960118168388,0.0026335877862595,0.0090624999999998,0.1810118866199329,0.0003963963963963,0.003475,0.0045590243902439,1.7323529411764709,0.0043409930861093,0.0045974522292993,2.2949187592319054,0.0047709923664122,0.219984534943663,0.2458213959158793,0.0039225433526011
1692660578,0.8095758142840627,3.640227787883511,0.8045334806227924,5.384757812560162,0.5815265250294126,11.966585051027202,5.14678772135225,0.3152746432910131,5.693544272235389,4.144784354694957,0.2664461998109512,0.7853822510822663,97222656,42995712,14409728,44314624,42127360,19681280,127975424,33980416,9412608,50024448,3211264,9113600,48.0,80.0,2.0,298.0,2.0,40.0,50.0,4.0,429.774,54.0,26.0,0,0,0,0,0.0003428499242041,0.0018992731048805,0.4539473684210526,0.0013377566349524,0.0028083832335329,1.456135401974612,0.0026857142857142,0.0043376205787781,0.1807344543147208,0.00040259009009,0.0035333333333333,0.0045592938733125,1.683823529411765,0.0043420630946419,0.0046,2.294950634696756,0.0048114285714285,0.2198405204460966,0.2453220177664974,0.0039500924214417
1692660579,0.8095758142840627,3.56887280853138,0.8045334806227924,5.384757812560162,0.5815265250294126,11.966585051027202,5.104758963208653,0.3197971096932891,5.693544272235389,4.144784354694957,0.2664461998109512,0.8125984852298697,97222656,42995712,14409728,44314624,42127360,19681280,127975424,33722368,9412608,50024448,3211264,9039872,40.0,30.0,0.0,138.0,0.0,36.0,36.0,0.0,426.0,42.0,26.0,0,0,0,0,0.000338207322872,0.0018992731048805,0.4539473684210526,0.0013377566349524,0.0028083832335329,1.456135401974612,0.0026857142857142,0.1000886450593508,0.1805790746900514,0.00040259009009,0.0034763193504736,0.0045592938733125,1.683823529411765,0.0043420630946419,0.0046,2.294950634696756,0.0048114285714285,0.2200177290118702,0.2450423344420925,0.0039500924214417
1692660580,0.8095758142840627,3.497517829179248,0.8045334806227924,5.384757812560162,0.5815265250294126,11.966585051027202,5.104758963208653,0.3197971096932891,4.963774235141618,4.144784354694957,0.2664461998109512,0.8125984852298697,97222656,42995712,14409728,44314624,42127360,19681280,127975424,33722368,9412608,50024448,3211264,9039872,26.0,104.0,4.0,250.0,4.0,24.0,26.0,2.0,452.0,96.0,16.0,0,0,0,0,0.000338207322872,0.0019686509334272,0.4539473684210526,0.0013377566349524,0.0028083832335329,1.456135401974612,0.0026857142857142,0.1010800881704628,0.1805790746900514,0.0004140340218712,0.0034763193504736,0.0045515322296583,1.683823529411765,0.0043420630946419,0.0046,2.294950634696756,0.0048114285714285,0.2202160176340925,0.2450423344420925,0.0039959183673469
1692660581,0.8095758142840627,4.178839571857708,0.8045334806227924,5.384757812560162,0.5815265250294126,11.966585051027202,5.021247486900596,0.3197971096932891,4.868881830604361,4.144784354694957,0.220583037475992,0.8125984852298697,97222656,42999808,14409728,44314624,42127360,19681280,127979520,33722368,9412608,50024448,3211264,9039872,70.0,94.0,2.0,208.0,0.0,74.0,58.0,4.0,546.0,36.0,28.0,0,0,0,0,0.0003339658444022,0.0018848996832101,0.4597457627118643,0.0013130054258937,0.0028083832335329,1.457244318181818,0.0027293233082706,0.1003395176252318,0.1803344430992735,0.0004031609195402,0.0034192907801418,0.0045515663498768,1.683823529411765,0.0043273959732735,0.0046,2.294517045454545,0.0048345864661654,0.2200679035250464,0.2446019975786924,0.0039526315789473
1692660582,0.8095758142840627,4.178839571857708,0.8045334806227924,5.384757812560162,0.5047068710730271,11.966585051027202,5.021247486900596,0.3197971096932891,4.7739894260671045,4.144784354694957,0.2161422674791428,0.8125984852298697,97222656,42999808,14409728,44314624,42127360,19681280,127979520,33722368,9412608,50024448,3211264,9039872,34.0,96.0,8.0,350.0,8.0,38.0,38.0,4.0,466.0,50.0,32.0,0,0,0,0,0.0003339658444022,0.00187597448618,0.4583333333333333,0.001313869537682,0.002796178343949,1.456424747174301,0.0026461538461538,0.1002174236229837,0.1803344430992735,0.0003982758620689,0.0034192907801418,0.0045486888731396,1.6532258064516123,0.0043126282457251,0.0046,2.2941403926234387,0.0047999999999999,0.2200434847245967,0.2446019975786924,0.0039312621359223
1692660583,0.8095758142840627,4.178839571857708,0.8045334806227924,5.384757812560162,0.4950147623225369,12.05324539164295,5.021247486900596,0.3197971096932891,4.679097021529848,4.144784354694957,0.2666945068378062,0.8125984852298697,97222656,42999808,14409728,44314624,42127360,19800064,127979520,33722368,9412608,50024448,3080192,9039872,44.0,84.0,4.0,286.0,4.0,50.0,46.0,4.0,514.0,82.0,26.0,0,0,0,0,0.0003377632898696,0.0018830162085976,0.4639830508474575,0.0013230032753842,0.002803680981595,1.4565962307252998,0.0026666666666666,0.0047128260840335,0.1800535264483627,0.0004028735632183,0.0034711621233859,0.0045502466525722,1.7157142857142855,0.0043141849332325,0.0046,2.294403198172473,0.0047884057971014,0.2199146467027431,0.2440963476070529,0.0039514124293785
1692660584,0.6938312098802114,4.178839571857708,0.6920619348469498,5.409030701754436,0.4853226535720467,12.05324539164295,5.021247486900596,0.3197971096932891,4.584204616992592,4.117570658074808,0.2666945068378062,0.8125984852298697,97222656,42999808,14409728,44314624,42127360,19800064,127979520,33722368,9412608,50024448,3080192,9039872,36.0,86.0,0.0,234.0,0.0,32.0,48.0,4.0,484.0,72.0,36.0,0,0,0,0,0.0003334523809523,0.0018830162085976,0.4639830508474575,0.0013230032753842,0.002803680981595,1.4565962307252998,0.0026666666666666,0.1004059464669681,0.1806289881494986,0.0004028735632183,0.0034120343839541,0.0045502466525722,1.7157142857142855,0.0043141849332325,0.0046,2.294403198172473,0.0047884057971014,0.2200811892933936,0.2451321786690975,0.0039514124293785
1692660585,0.6803382796421439,4.178839571857708,0.8154258745850761,5.409030701754436,0.4756305448215566,12.05324539164295,5.021247486900596,0.3197971096932891,5.713006939231369,4.117570658074808,0.2666945068378062,0.8125984852298697,97222656,42999808,14409728,44314624,42127360,19800064,127979520,33722368,9527296,50024448,3080192,9039872,46.0,64.0,0.0,272.0,0.0,40.0,50.0,2.0,396.0,42.0,32.0,0,0,0,0,0.0003334523809523,0.0019799857040743,0.4639830508474575,0.0013230032753842,0.002803680981595,1.4565962307252998,0.0026666666666666,0.0047627118644067,0.1806289881494986,0.0004140914709517,0.0034120343839541,0.0045721229449606,1.7157142857142855,0.0043141849332325,0.0046,2.294403198172473,0.0047884057971014,0.2199088010676948,0.2451321786690975,0.0039962264150943
1692660586,0.8458426043344904,4.178839571857708,0.8154258745850761,5.409030701754436,0.4659384360710663,12.05324539164295,5.021247486900596,0.3197971096932891,5.713006939231369,4.117570658074808,0.2666945068378062,0.8125984852298697,97226752,42999808,14409728,44314624,42127360,19800064,127979520,33722368,9527296,50024448,3080192,9039872,34.0,74.0,0.0,190.0,0.0,36.0,26.0,1.0,418.0,66.0,12.0,0,0,0,0,0.0003351216022889,0.0018926829268292,0.4776785714285714,0.001335832083958,0.002803680981595,1.4556988942444005,0.0027154595856155,0.0090624999999998,0.1806483449741876,0.0004022471910112,0.0034354430379746,0.0045480139372822,1.762162162162162,0.0043147426286856,0.0046,2.2948823362631137,0.0048081114416918,0.2199845075617853,0.2451670209535378,0.0039486136783733
1692660587,0.7021100482663211,4.178839571857708,0.8154258745850761,5.409030701754436,0.4562463273205762,12.05324539164295,5.021247486900596,0.3370024141891052,5.713006939231369,4.117570658074808,0.2666945068378062,0.8125984852298694,97226752,42999808,14409728,44314624,42127360,19800064,127979520,33722368,9527296,50024448,3080192,9039872,52.0,74.0,0.0,188.0,0.0,38.0,40.0,0.0,372.0,62.0,8.0,0,0,0,0,0.0003351216022889,0.0018860848229933,0.4791666666666667,0.0013125940792774,0.0027922077922077,1.4524057024057024,0.0026461538461538,0.00609375,0.1806483449741876,0.0003971910112359,0.0034354430379746,0.004547704171048,1.779166666666667,0.004307476166583,0.0046,2.294401544401545,0.0047507692307692,0.2199634308510638,0.2451670209535378,0.0039261950286806
1692660588,0.716252376918505,4.178839571857708,0.8154258745850761,5.409030701754436,0.5765772295532497,12.05324539164295,5.021247486900596,0.3370024141891052,5.713006939231369,4.117570658074808,0.2666945068378062,0.8125984852298694,97226752,42999808,14409728,44314624,42127360,19800064,127979520,33722368,9527296,50024448,3080192,9039872,48.0,66.0,0.0,264.0,0.0,38.0,48.0,0.0,409.661,40.0,22.0,0,0,0,0,0.0003390790135883,0.0018903631284916,0.488425925925926,0.0013177367991457,0.0027935483870967,1.453537936913896,0.002674074074074,0.004192655557138,0.1808743606138107,0.0004005617977528,0.0034879432624113,0.0045479050279329,1.7934210526315792,0.0043083648218505,0.0046,2.2947996589940325,0.0047718518518518,0.2197950486333653,0.2455738491048593,0.0039413084112149
1692660589,0.7303947055706888,4.178839571857708,0.8154258745850761,5.409030701754436,0.5875446654570303,12.05324539164295,5.021247486900596,0.3370024141891052,5.71300693923137,4.117570658074808,0.2666945068378062,0.8125984852298694,97226752,42999808,14409728,44314624,42127360,19800064,127979520,33722368,9527296,50024448,3080192,9039872,36.0,106.0,10.0,248.0,10.0,34.0,32.0,10.0,502.0,88.0,24.0,0,0,0,0,0.000334444973797,0.0018903631284916,0.488425925925926,0.0013178692009503,0.0027935483870967,1.453537936913896,0.002674074074074,0.005,0.1806192660550458,0.0004005617977528,0.0034260623229461,0.0045479050279329,1.7934210526315792,0.0043083906464924,0.0046,2.2947996589940325,0.0047718518518518,0.2199556508241555,0.2451146788990826,0.0039413084112149
1692660590,0.8485397191310329,4.178839571857708,0.8154258745850761,5.382748080431475,0.5875446654570303,12.05324539164295,5.021247486900596,0.3370024141891052,5.677375338247328,4.117570658074808,0.2637014170373974,0.8125984852298694,97226752,42999808,14409728,45805568,42127360,19800064,127979520,33722368,9527296,50024448,3080192,9039872,52.0,84.0,0.0,188.0,0.0,40.0,50.0,2.0,482.0,54.0,26.0,0,0,0,0,0.000334444973797,0.0019558030901904,0.488425925925926,0.0013178692009503,0.0027935483870967,1.453537936913896,0.002674074074074,0.1005216395145491,0.1806192660550458,0.0004113196125907,0.0034260623229461,0.0045659360402443,1.7934210526315792,0.0043083906464924,0.0046,2.2947996589940325,0.0047718518518518,0.2201043279029098,0.2451146788990826,0.0039857142857142
1692660591,0.8485397191310329,4.178839571857708,0.8712219635364782,5.382748080431474,0.5875446654570303,12.05324539164295,5.021247486900596,0.3370024141891052,5.677375338247328,4.117570658074808,0.2637014170373974,0.8125984852298694,97226752,42999808,14409728,45805568,42127360,19800064,127979520,33722368,9527296,50024448,3080192,9039872,40.0,54.0,2.0,174.0,2.0,28.0,26.0,2.0,434.0,60.0,24.0,0,0,0,0,0.0003325426944971,0.0018367931281317,0.5,0.0013142463350457,0.0027935483870967,1.45368782161235,0.0027076923076923,0.0068181818181825,0.180638232586683,0.0003972911963882,0.0033919424460431,0.004536864710093,1.807692307692308,0.0043073549680491,0.0046,2.294854202401372,0.0047876923076923,0.2199753951685058,0.2451488186560294,0.0039266794625719
1692660592,0.8485397191310329,4.178839571857708,0.8712219635364782,5.382748080431474,0.5875446654570303,12.05324539164295,5.021247486900596,0.3370024141891052,5.677375338247328,4.117570658074808,0.2637014170373974,0.8125984852298694,97226752,42999808,14409728,45805568,42127360,19800064,127979520,33722368,9527296,50024448,3080192,9039872,44.0,94.0,6.0,286.0,6.0,42.0,50.0,8.0,424.0,60.0,30.0,0,0,0,0,0.0003325426944971,0.0018300935925125,0.5349999999999999,0.0013184681279919,0.0027808219178082,1.4549880167765128,0.0026190476190476,0.004954802259887,0.180638232586683,0.0003924943566591,0.0033919424460431,0.0045365010799136,1.842307692307692,0.0043084404132023,0.0046,2.2953115638106647,0.0047523809523809,0.2199574499850702,0.2451488186560294,0.0038982178217821
1692660593,0.8485397191310329,4.100613236586344,0.8712219635364782,5.382748080431474,0.5875446654570303,12.05324539164295,4.102689329573793,0.3205544307583066,5.677375338247328,4.117570658074808,0.2637014170373974,0.8125984852298694,97226752,42999808,14409728,45805568,42127360,19800064,127983616,33665024,9527296,50024448,3080192,9039872,50.0,98.0,0.0,292.0,0.0,48.0,34.0,0.0,506.0,68.0,22.0,0,0,0,0,0.0003377016129032,0.0018384560400285,0.5377358490566039,0.0013268989721734,0.0027861635220125,1.457175594385563,0.0026444444444444,0.0042655367231638,0.1809159690920798,0.0003975733634311,0.0034633093525179,0.0045369549678341,1.8414634146341469,0.0043099022311356,0.0045974842767295,2.2959037525064456,0.0047422222222222,0.2198191954196173,0.2456487443657437,0.0039223709369024
1692660594,0.8485397191310329,4.100613236586344,0.8712219635364782,5.382748080431474,0.5875446654570303,12.05324539164295,4.185621925237316,0.3205544307583066,5.677375338247328,4.117570658074808,0.2637014170373974,0.8125984852298694,97226752,42999808,14409728,45805568,42127360,19800064,127983616,33665024,9527296,50024448,3080192,9039872,52.0,78.0,0.0,278.0,0.0,46.0,40.0,4.0,522.0,68.0,28.0,0,0,0,0,0.000332936696811,0.0018384560400285,0.5377358490566039,0.0013268989721734,0.0027861635220125,1.457175594385563,0.0026444444444444,0.1000055824339412,0.1806244260789715,0.0003975733634311,0.0033977011494252,0.0045369549678341,1.8414634146341469,0.0043099022311356,0.0045974842767295,2.2959037525064456,0.0047422222222222,0.2200011164867882,0.2451239669421487,0.0039223709369024
1692660595,0.8485397191310329,3.973898016651909,0.8712219635364782,5.382748080431474,0.5875446654570303,11.844475801202634,4.268554520900839,0.3205544307583066,5.677375338247328,4.117570658074808,0.2637014170373974,0.4975112249999825,97226752,43036672,14409728,45805568,42127360,19800064,127983616,33665024,9527296,50024448,3080192,9039872,68.0,96.0,4.0,372.0,4.0,54.0,64.0,8.0,536.0,60.0,34.0,0,0,0,0,0.000332936696811,0.0018384560400285,0.5377358490566039,0.0013268989721734,0.0027861635220125,1.457175594385563,0.0026444444444444,0.0043553719008264,0.1806244260789715,0.0004067745803357,0.0033977011494252,0.0045369549678341,1.8414634146341469,0.0043099022311356,0.0045974842767295,2.2959037525064456,0.0047422222222222,0.2198336434685523,0.2451239669421487,0.0039621414913957
1692660596,0.8485397191310329,3.973898016651909,0.8712219635364782,5.382748080431474,0.5875446654570303,12.056250755220086,4.97595573981142,0.3205544307583066,5.677375338247328,4.101697678442866,0.2637014170373974,0.4975112249999825,97226752,43036672,14409728,45805568,42127360,20283392,127983616,33665024,9527296,50024448,3080192,9039872,36.0,36.0,0.0,118.0,0.0,26.0,32.0,2.0,324.0,30.0,14.0,0,0,0,0,0.0003353658536585,0.0018259629101283,0.5446428571428572,0.0013234555499748,0.0027861635220125,1.4599258414147176,0.0026461538461538,0.0049724517906336,0.1806741915802318,0.0003950276243093,0.0034319775596072,0.004530670470756,1.8357142857142863,0.0043084881968859,0.0045974842767295,2.296776953793497,0.0047507692307692,0.2199590315198937,0.2452135448444173,0.0039104761904761
1692660597,0.8485397191310329,3.973898016651909,0.8712219635364782,5.382748080431474,0.5875446654570303,12.056250755220086,4.97595573981142,0.3205544307583066,5.775382860988803,4.101697678442866,0.2678113712308372,0.4975112249999825,97226752,43036672,14409728,45805568,42127360,20283392,127983616,33665024,9392128,50024448,3080192,9039872,22.0,140.0,8.0,302.0,8.0,18.0,22.0,6.0,414.0,76.0,28.0,0,0,0,0,0.0003353658536585,0.0018209169054441,0.5545454545454546,0.00130993344217,0.0027777777777777,1.4614357757342034,0.0025003927729772,0.0048953168044077,0.1806741915802318,0.0003917127071823,0.0034319775596072,0.0045303724928366,1.8414634146341469,0.0043053874168027,0.004597385620915,2.297270839513497,0.0046978266561927,0.2199434715140767,0.2452135448444173,0.0038943469785575
1692660598,0.8485397191310329,3.973898016651909,0.8712219635364782,5.382748080431474,0.5875446654570303,12.056250755220086,4.97595573981142,0.3205544307583066,5.775382860988804,4.101697678442866,0.2678113712308372,0.7102934321558588,97226752,43036672,14409728,45805568,42127360,20283392,127983616,33665024,9392128,50024448,3080192,9068544,76.0,74.0,0.0,256.0,0.0,74.0,52.0,2.012,496.0,50.0,22.0,0,0,0,0,0.0003399999999999,0.0018301350390902,0.5491803278688525,0.001318210223722,0.0027590361445783,1.4609641638225257,0.0025460992907801,0.0042341597796143,0.1806059160305343,0.0003983425414364,0.0034923943661971,0.0045309168443496,1.797560975609757,0.0043072365954255,0.0045903614457831,2.296970989761092,0.0046907801418439,0.2198087676135093,0.2450906488549618,0.0039258845437616
1692660599,0.8485397191310329,3.973898016651909,0.8712219635364782,5.382748080431474,0.5875446654570303,12.056250755220086,4.97595573981142,0.3205544307583066,5.775382860988804,4.101697678442866,0.2678113712308372,0.8311927225142269,97226752,43036672,14409728,45805568,42127360,20283392,127983616,33665024,9392128,50024448,3080192,9068544,44.0,42.0,4.0,146.0,4.0,38.0,24.0,2.0,424.0,58.0,22.0,0,0,0,0,0.0003349213911386,0.0018301350390902,0.5491803278688525,0.001318210223722,0.0027590361445783,1.4609641638225257,0.0025460992907801,0.0066666666666666,0.1807974335472043,0.0003983425414364,0.0034258426966292,0.0045309168443496,1.797560975609757,0.0043072365954255,0.0045903614457831,2.296970989761092,0.0046907801418439,0.2199734513274336,0.2454353803849679,0.0039258845437616
1692660600,0.8485397191310329,3.973898016651909,0.7415236338370047,4.398461929338739,0.5875446654570303,12.056250755220086,4.97595573981142,0.321932064161895,5.729785896577803,4.066123166427497,0.2678113712308372,0.8311927225142269,97226752,43036672,14409728,45805568,42127360,20283392,127983616,33665024,9392128,50024448,3080192,9068544,42.0,90.0,4.0,228.0,4.0,40.0,44.0,4.0,416.27,76.0,14.0,0,0,0,0,0.0003349213911386,0.0018301350390902,0.5491803278688525,0.001318210223722,0.0027590361445783,1.4609641638225257,0.0025460992907801,0.1002981635651176,0.1807974335472043,0.0004085005903187,0.0034258426966292,0.0045309168443496,1.797560975609757,0.0043072365954255,0.0045903614457831,2.296970989761092,0.0046907801418439,0.2200596327130235,0.2454353803849679,0.0039690875232774
