time,paymentservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,adservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,paymentservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,adservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,paymentservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,adservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,paymentservice_error,frontend_error,frontend-external_error,paymentservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,adservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,paymentservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,adservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692612361,1.024031759767516,5.962838909403241,1.0321126554498865,6.013941073161909,0.5953422676185385,15.07874384206582,6.188449136026953,0.3493019452750155,7.318366032113949,4.782204642433904,0.3299699318255117,0.898007180010547,92327936,40923136,11390976,40157184,42090496,17563648,64471040,36397056,9158656,45559808,3059712,8896512,56.0,154.0,10.0,352.0,10.0,44.0,78.0,8.0,772.0,106.0,52.0,0,0,0,0.0003190135935866,0.0018887175533281,0.1756944444444444,0.0013185942125871,0.0026703296703296,0.0206772107654666,0.005,0.0003031460093087,0.0031992779783393,0.0003781826163301,0.0031674300254452,0.0044139295810845,0.23625,0.004306809282781,0.0045340659340659,0.0720773381294963,0.22,0.0027344246194139,0.0049587003610108,0.0038442141623488
1692612362,1.024031759767516,5.962838909403241,1.0321126554498865,5.893703933906947,0.6153940976661004,15.07874384206582,6.188449136026953,0.3493019452750154,7.385404524372849,4.782204642433904,0.3299699318255117,0.898007180010547,92327936,40923136,11390976,40157184,42090496,17563648,64471040,36397056,9158656,45559808,3059712,8896512,62.0,98.0,4.0,320.0,4.0,64.0,56.0,6.0,642.0,84.0,44.0,0,0,0,0.0003199159957997,0.0019602510460251,0.1756726457399103,0.0013055448594532,0.0026315789473684,0.0207020490426604,0.005,0.0003015492279651,0.0032064807837226,0.0003691741618969,0.0031861286254728,0.0044246861924686,0.2362107623318385,0.0043051597997689,0.0045263157894736,0.072027972027972,0.22,0.0026746298788694,0.0049716654107008,0.0037847750865051
1692612363,1.024031759767516,5.962838909403241,1.0321126554498865,6.9847362938223965,0.6153940976661004,15.07874384206582,6.188449136026953,0.2930743285376059,7.385404524372849,4.782204642433904,0.3299699318255117,0.7523803489855034,92327936,40923136,11390976,41881600,42090496,17563648,64471040,36397056,9158656,45559808,3059712,8896512,58.0,112.0,4.0,298.0,4.0,60.0,56.0,8.0,568.0,82.0,30.0,0,0,0,0.0003199159957997,0.0018933333333333,0.1756726457399103,0.0013147345090103,0.0026315789473684,0.0207020490426604,0.005,0.0003031483200935,0.0031993754503963,0.0003691741618969,0.0031861286254728,0.0044106666666666,0.2362107623318385,0.004307044425171,0.0045263157894736,0.072027972027972,0.22,0.0027330505709624,0.0049588758107134,0.0037847750865051
1692612364,1.024031759767516,5.962838909403241,1.0321126554498865,6.9847362938223965,0.6153940976661004,15.07874384206582,6.188449136026953,0.2989392363045554,7.385404524372849,4.782204642433904,0.3299699318255117,0.7374135626519943,92327936,40923136,11390976,41881600,42090496,17563648,64471040,36397056,9158656,45559808,3059712,8896512,72.0,142.0,6.0,428.0,6.0,78.0,74.0,6.0,852.0,114.0,56.0,0,0,0,0.0003199159957997,0.0018933333333333,0.1756726457399103,0.0013147345090103,0.0026315789473684,0.0207020490426604,0.1054054054054054,0.0003031483200935,0.0031993754503963,0.0003691741618969,0.0031861286254728,0.0044106666666666,0.2362107623318385,0.004307044425171,0.0045263157894736,0.072027972027972,0.2210810810810811,0.0027330505709624,0.0049588758107134,0.0037847750865051
1692612365,1.024031759767516,5.764087250723841,1.0321126554498865,6.9847362938223965,0.6153940976661004,15.07874384206582,6.188449136026953,0.3048041440715049,7.385404524372849,4.797113972407936,0.3299699318255117,0.7224467763184852,92327936,40923136,11390976,41881600,42090496,17563648,64471040,36397056,9158656,45559808,3059712,8896512,66.0,106.0,0.0,372.0,0.0,60.0,62.0,4.0,604.757,78.0,34.0,0,0,0,0.0003195632206687,0.0018933333333333,0.1756726457399103,0.0013147345090103,0.0026315789473684,0.0207020490426604,0.0046,0.0003031493505724,0.0031993754503963,0.0003691741618969,0.0031789034337865,0.0044106666666666,0.2362107623318385,0.004307044425171,0.0045263157894736,0.072027972027972,0.2193243243243243,0.0027330872200859,0.0049588758107134,0.0037847750865051
1692612366,1.024031759767516,5.764087250723841,0.9923214854956852,6.9847362938223965,0.6153940976661004,15.07874384206582,6.188449136026953,0.3518944660169704,7.385404524372849,4.797113972407936,0.3299699318255117,0.9154890638704944,92327936,40923136,11448320,41881600,42090496,17563648,64471040,36397056,9158656,45559808,3059712,8753152,54.0,78.0,0.0,258.0,0.0,48.0,42.0,2.0,492.0,64.0,18.0,0,0,0,0.0003195659782989,0.0018961636828644,0.1756550218340611,0.0013158705701078,0.0026296296296296,0.0206674247725682,0.1006410256410256,0.000303174111902,0.0031993754503963,0.0003783549783549,0.0031789607097591,0.0044111508951406,0.23617903930131,0.0043072419106317,0.0045259259259259,0.0725181818181819,0.2201282051282051,0.0027339638023805,0.0049588758107134,0.0038448979591836
1692612367,1.024031759767516,5.764087250723841,0.9923214854956852,6.86139849587349,0.6153940976661004,15.07874384206582,5.03222023743084,0.3518944660169704,7.385404524372849,4.797113972407936,0.3299699318255117,0.9154890638704944,92327936,40923136,11448320,41881600,42090496,17563648,64475136,36397056,9158656,45559808,3059712,8753152,84.0,128.0,4.0,348.0,4.0,50.0,66.0,6.0,646.0,84.0,18.0,0,0,0,0.0003178172942817,0.0019646201873048,0.1756465517241379,0.0013098618757847,0.0026122448979591,0.0205706702057066,0.1006410256410256,0.0003011526884662,0.0031904525111884,0.0003692771084337,0.003141968911917,0.0044178980228928,0.2361637931034483,0.0043046266782575,0.0045224489795918,0.0728668941979522,0.2201282051282051,0.0026578167115902,0.0049428145201392,0.0037850594227504
1692612368,1.0128248195214864,5.764087250723841,0.9923214854956852,6.86139849587349,0.6479351471497162,15.07874384206582,5.13658236918636,0.3518944660169704,7.385404524372849,4.797113972407936,0.3299699318255117,0.9154890638704944,92327936,40923136,11448320,41881600,42090496,17563648,64475136,36397056,9158656,45559808,3059712,8753152,64.0,116.0,6.0,370.0,6.0,42.0,66.0,4.0,564.0,72.0,32.0,0,0,0,0.0003178172942817,0.0018787337247893,0.1756465517241379,0.0012919806763285,0.0026122448979591,0.0205706702057066,0.1006410256410256,0.0003029227664523,0.0031826786559394,0.0003692771084337,0.003141968911917,0.0044010722491702,0.2361637931034483,0.0042992077294686,0.0045224489795918,0.0728668941979522,0.2201282051282051,0.0027232622497151,0.0049288215806909,0.0037850594227504
1692612369,1.0128248195214864,5.764087250723841,0.9923214854956852,6.86139849587349,0.6479351471497162,13.106067340471094,5.2409445009418825,0.3518944660169704,7.38412987263108,4.797113972407936,0.3299699318255117,0.9154890638704944,92327936,40923136,11448320,41881600,42090496,17563648,64475136,36397056,9138176,45559808,3059712,8753152,42.0,82.0,4.0,262.0,4.0,32.0,48.0,4.0,476.0,60.0,28.0,0,0,0,0.0003178172942817,0.0018787337247893,0.1756465517241379,0.0012919806763285,0.0026122448979591,0.0205706702057066,0.1051282051282051,0.0003029227664523,0.0031826786559394,0.0003692771084337,0.003141968911917,0.0044010722491702,0.2361637931034483,0.0042992077294686,0.0045224489795918,0.0728668941979522,0.221025641025641,0.0027232622497151,0.0049288215806909,0.0037850594227504
1692612370,1.0128248195214864,5.764087250723841,0.8614027076757134,6.86139849587349,0.6479351471497161,15.08785741146733,5.345306632697403,0.3531698666401167,7.38412987263108,4.797113972407936,0.3299699318255117,0.9154890638704944,92327936,40923136,11448320,41881600,42090496,17563648,64475136,36388864,9138176,45559808,3059712,8753152,48.0,90.0,0.0,238.0,0.0,42.0,58.0,4.0,608.0,74.0,34.0,0,0,0,0.0003173277661795,0.0018787337247893,0.1756465517241379,0.0012919806763285,0.0026122448979591,0.0205706702057066,0.0049230769230769,0.0003029227664523,0.0031826786559394,0.0003692771084337,0.0031312499999999,0.0044010722491702,0.2361637931034483,0.0042992077294686,0.0045224489795918,0.0728668941979522,0.2198717948717948,0.0027232622497151,0.0049288215806909,0.0037850594227504
1692612371,1.0128248195214864,5.685003794517993,0.8785126462201426,6.86139849587349,0.6479351471497161,15.08785741146733,6.26172790533126,0.3531698666401167,7.38412987263108,4.797113972407936,0.328533969999669,0.9154890638704944,92327936,40923136,11448320,41881600,42090496,17563648,64475136,36388864,9138176,45559808,3059712,8753152,64.0,82.0,0.0,434.0,0.0,66.0,56.0,2.0,544.0,66.0,32.0,0,0,0,0.0003173277661795,0.0018795303726391,0.1756437768240343,0.0012932998648387,0.0026373056994818,0.0205429162357807,0.005,0.0003029826241619,0.0031826786559394,0.0003775684931506,0.0031312499999999,0.0044020418580908,0.2361587982832618,0.0042994400463409,0.0045274611398963,0.0731348511383538,0.22,0.0027253983739837,0.0049288215806909,0.0038399323181049
1692612372,1.0128248195214864,5.685003794517993,1.0265963126657534,6.86139849587349,0.6479351471497161,13.156863127089698,6.26172790533126,0.3531698666401167,7.38412987263108,4.797113972407936,0.2738234817539325,0.9154890638704944,92327936,40923136,11448320,41881600,42090496,17563648,64475136,36388864,9138176,45559808,3059712,8753152,56.0,88.0,2.0,322.0,2.0,40.0,46.0,0.0,564.0,68.0,24.0,0,0,0,0.0003178260869565,0.0019412681912681,0.1756382978723404,0.0013038314176245,0.0026060606060606,0.0205174129353233,0.005,0.0003009259259259,0.0031908302354399,0.0003702196908055,0.003142118863049,0.00441237006237,0.2361489361702127,0.0042966283524904,0.0045212121212121,0.0724789207419899,0.22,0.002649414559647,0.0049434944237918,0.0037918088737201
1692612373,0.8290730766398009,5.685003794517993,1.0265963126657534,6.86139849587349,0.6479351471497161,12.905398836898575,6.26172790533126,0.3531698666401167,7.38412987263108,4.797113972407936,0.2683479155872714,0.9154890638704944,92327936,40923136,11448320,41881600,42090496,17563648,64475136,36388864,9138176,45559808,3059712,8753152,44.0,80.0,0.0,278.0,0.0,46.0,38.0,0.0,430.0,56.0,22.0,0,0,0,0.0003178260869565,0.0018581724581724,0.1756382978723404,0.0013111450673288,0.0026060606060606,0.0205174129353233,0.005,0.0003022548010973,0.003184292193841,0.0003702196908055,0.003142118863049,0.0043979922779922,0.2361489361702127,0.004293400821316,0.0045212121212121,0.0724789207419899,0.22,0.0026994047619047,0.0049317259489138,0.0037918088737201
1692612374,0.9963174553873876,5.685003794517993,1.0265963126657534,6.86139849587349,0.6479351471497161,12.653934546707458,6.26172790533126,0.3531698666401167,7.315129502712292,4.797113972407936,0.3259297308188271,0.9154890638704944,92327936,40923136,11448320,41881600,42090496,17563648,64475136,36388864,9138176,45559808,3186688,8753152,68.0,124.0,4.0,296.0,4.0,58.0,62.0,4.0,690.0,90.0,32.0,0,0,0,0.0003178260869565,0.0018581724581724,0.1756382978723404,0.0013111450673288,0.0026060606060606,0.0205174129353233,0.1050847457627118,0.0003022548010973,0.003184292193841,0.0003702196908055,0.003142118863049,0.0043979922779922,0.2361489361702127,0.004293400821316,0.0045212121212121,0.0724789207419899,0.2210169491525423,0.0026994047619047,0.0049317259489138,0.0037918088737201
1692612375,0.9963174553873876,5.685003794517993,1.0265963126657534,6.86139849587349,0.617628733778128,12.402470256516336,6.26172790533126,0.3531698666401167,7.315129502712292,4.763604882389635,0.3259297308188271,0.9154890638704944,92327936,40923136,11448320,41881600,42090496,17563648,64475136,36388864,9138176,45559808,3186688,8753152,42.0,68.0,0.0,194.0,0.0,38.0,34.0,2.0,442.0,68.0,28.0,0,0,0,0.0003180390788555,0.0018581724581724,0.1756382978723404,0.0013111450673288,0.0026060606060606,0.0205174129353233,0.1012711864406779,0.0003022548010973,0.003184292193841,0.0003702196908055,0.0031467700258397,0.0043979922779922,0.2361489361702127,0.004293400821316,0.0045212121212121,0.0724789207419899,0.2202542372881356,0.0026994047619047,0.0049317259489138,0.0037918088737201
1692612376,0.9963174553873876,5.685003794517993,1.0265963126657534,6.86139849587349,0.617628733778128,14.946295466104957,6.26172790533126,0.3531698666401167,7.315129502712292,4.763604882389635,0.3259297308188271,0.8923078377720963,92327936,40923136,11448320,41881600,42090496,17530880,64475136,36388864,9138176,45559808,3186688,8753152,62.0,102.0,0.0,216.0,0.0,28.0,60.0,0.0,542.0,78.0,16.0,0,0,0,0.0003180390788555,0.0018558906934777,0.1756465517241379,0.0013074272588055,0.0025913978494623,0.0205222720994475,0.0049166666666666,0.0003020919067215,0.003184292193841,0.0003752151462994,0.0031467700258397,0.0043967517401392,0.2361637931034483,0.0042927258805513,0.0045182795698924,0.0729652173913043,0.2198695652173913,0.0026934151600597,0.0049317259489138,0.0038256499133448
1692612377,0.9963174553873876,5.353805299950102,1.0265963126657534,6.86139849587349,0.617628733778128,14.946295466104957,6.26172790533126,0.3531698666401167,7.315129502712292,4.763604882389635,0.3259297308188271,0.8923078377720963,92327936,40923136,11448320,41881600,42090496,17530880,64475136,36388864,9138176,45559808,3186688,8753152,64.0,96.0,4.0,366.0,4.0,64.0,48.0,4.0,468.0,60.0,32.0,0,0,0,0.0003173412421493,0.001923523206751,0.1756637168141592,0.0012953162723322,0.0025873015873015,0.0205344082446808,0.0049166666666666,0.0003008427837716,0.003191856107919,0.0003677184466019,0.0031343790849673,0.0044108649789029,0.2361946902654867,0.004295528730082,0.0045174603174603,0.0729831932773109,0.2198695652173913,0.0026457045260461,0.0049453409942543,0.0037743500866551
1692612378,0.9963174553873876,5.353805299950102,1.0265963126657534,6.7523360292840175,0.617628733778128,14.946295466104957,6.26172790533126,0.3531698666401167,7.315129502712292,4.763604882389635,0.3259297308188271,0.8923078377720963,92327936,40923136,11448320,41881600,42090496,17530880,64475136,36388864,9138176,45559808,3186688,8753152,34.0,10.0,0.0,150.0,0.0,48.0,2.0,0.0,70.0,8.0,0.0,0,0,0,0.0003173412421493,0.0018522550544323,0.1756637168141592,0.0013369313801079,0.0025873015873015,0.0205344082446808,0.0049166666666666,0.0003024456240736,0.0031885618569035,0.0003677184466019,0.0031343790849673,0.0043961638154484,0.2361946902654867,0.0043093292212798,0.0045174603174603,0.0729831932773109,0.2198695652173913,0.0027061589403973,0.0049394113424264,0.0037743500866551
1692612379,0.9963174553873876,5.353805299950102,1.0265963126657534,6.7523360292840175,0.617628733778128,14.946295466104957,6.2493535984492725,0.3531698666401167,7.315129502712292,4.763604882389635,0.3259297308188271,0.8923078377720963,92327936,40923136,11448320,41881600,42090496,17530880,64479232,36388864,9138176,45559808,3186688,8753152,70.0,122.0,8.0,452.0,8.0,76.0,62.0,6.053,624.0,78.0,28.0,0,0,0,0.0003173412421493,0.0018522550544323,0.1756637168141592,0.0013369313801079,0.0025873015873015,0.0205344082446808,0.1058695652173913,0.0003024456240736,0.0031885618569035,0.0003677184466019,0.0031343790849673,0.0043961638154484,0.2361946902654867,0.0043093292212798,0.0045174603174603,0.0729831932773109,0.2211739130434782,0.0027061589403973,0.0049394113424264,0.0037743500866551
1692612380,0.9963174553873876,5.353805299950102,1.0265963126657534,6.79886337092666,0.5924970169200311,14.946295466104957,6.2493535984492725,0.3600602180396853,7.315129502712292,4.763604882389635,0.3259297308188271,0.8923078377720963,92327936,40923136,11448320,40542208,42090496,17530880,64479232,36388864,9138176,45559808,3186688,8753152,54.0,94.0,0.0,356.0,0.0,50.0,50.0,8.0,554.0,70.0,26.0,0,0,0,0.000318596491228,0.0018522550544323,0.1756637168141592,0.0013369313801079,0.0025873015873015,0.0205344082446808,0.1013043478260869,0.0003024456240736,0.0031885618569035,0.0003677184466019,0.0031615483870967,0.0043961638154484,0.2361946902654867,0.0043093292212798,0.0045174603174603,0.0729831932773109,0.2202608695652173,0.0027061589403973,0.0049394113424264,0.0037743500866551
1692612381,0.9904195994467738,5.353805299950102,0.8802749698902187,6.79886337092666,0.5924970169200311,14.946295466104957,6.2493535984492725,0.3600602180396853,7.315129502712292,4.725079822726568,0.3259297308188271,0.8923078377720963,92327936,40923136,11448320,40542208,42090496,17530880,64479232,36388864,9138176,45559808,3186688,8753152,76.0,150.0,8.0,408.0,8.0,66.0,74.0,6.0,792.0,102.0,48.0,0,0,0,0.000318596491228,0.0018534438114966,0.1756607929515418,0.001333708797914,0.0026236559139784,0.0205296107909682,0.1019114024372214,0.0003023508324428,0.0031885618569035,0.0003751072961373,0.0031615483870967,0.0043963749352667,0.2361894273127753,0.0043084228836185,0.0045247311827956,0.0737586644525851,0.2203822804874443,0.0027027035992701,0.0049394113424264,0.0038249134948096
1692612382,0.9904195994467738,5.353805299950102,0.8631650313457895,6.79886337092666,0.5924970169200311,14.946295466104957,6.2493535984492725,0.3600602180396853,7.315129502712292,4.725079822726568,0.3259297308188271,0.8923078377720963,92327936,40923136,11448320,40542208,42090496,17530880,64479232,36388864,9138176,45559808,3186688,8753152,42.0,96.0,6.0,254.0,4.0,38.0,44.0,4.0,568.0,70.0,40.0,0,0,0,0.0003209520877353,0.0019336291476214,0.1756465514429683,0.001349325446434,0.0025875210429427,0.020556368224731,0.1019408836141669,0.0003017002109216,0.0032134859995753,0.0003661016098934,0.0032097898631691,0.0044246412231812,0.2361637925973429,0.0043152471543822,0.0045175042085885,0.0767583844742956,0.2203881767228334,0.0026781280046916,0.0049842747992356,0.0037627095255954
1692612383,0.9904195994467738,5.353805299950102,0.8460550928013603,6.79886337092666,0.5924970169200311,14.88803076207286,6.2493535984492725,0.3412318220322644,7.154007438449482,4.725079822726568,0.3259297308188271,0.8923078377720963,92327936,40923136,11448320,40542208,42090496,17530880,64479232,37146624,9175040,45559808,3186688,8753152,58.0,78.0,4.0,308.0,4.0,56.0,50.0,4.0,534.0,66.0,22.0,0,0,0,0.0003209507042253,0.0018671147880041,0.1756465517241379,0.0013530986993113,0.0025876288659793,0.0205564811729423,0.1019396551724137,0.0003032822340646,0.0032147194559145,0.0003661147011308,0.0032097622027534,0.0044230610134436,0.2361637931034483,0.0043159143075745,0.0045175257731958,0.0767585089141005,0.2203879310344827,0.0027356009811937,0.0049864950206461,0.0037628070175438
1692612384,0.9904195994467738,5.353805299950102,0.981717686434488,6.79886337092666,0.5924970169200311,14.88803076207286,6.2493535984492725,0.3412318220322644,7.154007438449482,4.725079822726568,0.3298981377921922,0.738934992256369,92327936,40923136,11575296,40542208,42090496,17530880,64479232,37146624,9175040,45559808,3186688,8753152,54.0,102.0,4.0,264.0,4.0,36.0,46.0,4.0,500.0,68.0,18.0,0,0,0,0.0003209507042253,0.0018671147880041,0.1756465517241379,0.0013530986993113,0.0025876288659793,0.0205564811729423,0.109051724137931,0.0003032822340646,0.0032147194559145,0.0003661147011308,0.0032097622027534,0.0044230610134436,0.2361637931034483,0.0043159143075745,0.0045175257731958,0.0767585089141005,0.2218103448275862,0.0027356009811937,0.0049864950206461,0.0037628070175438
1692612385,0.9904195994467738,5.353805299950102,0.981717686434488,6.79886337092666,0.5924970169200311,14.88803076207286,6.2493535984492725,0.3412318220322644,7.154007438449482,4.725079822726568,0.3298981377921922,0.8971367755227869,92327936,40923136,11575296,40542208,42090496,17530880,64479232,37146624,9175040,45559808,3186688,8830976,58.0,84.0,4.0,292.0,4.0,62.0,44.0,4.0,480.0,70.0,22.0,0,0,0,0.0003212142605012,0.0018671147880041,0.1756465517241379,0.0013530986993113,0.0025876288659793,0.0205564811729423,0.005,0.0003032822340646,0.0032147194559145,0.0003661147011308,0.003215,0.0044230610134436,0.2361637931034483,0.0043159143075745,0.0045175257731958,0.0767585089141005,0.22,0.0027356009811937,0.0049864950206461,0.0037628070175438
1692612386,0.9904195994467738,4.596018774786332,0.981717686434488,6.79886337092666,0.5924970169200311,14.88803076207286,5.139808053538121,0.3412318220322644,7.154007438449482,4.725079822726568,0.3298981377921922,0.8971367755227869,92327936,40923136,11575296,40542208,42090496,17530880,64479232,37146624,9175040,45559808,3186688,8830976,78.0,136.0,4.0,426.0,4.0,74.0,66.0,2.0,782.0,112.0,42.0,0,0,0,0.0003212142605012,0.0018665287118468,0.1756493506493506,0.001352310783657,0.0025978260869565,0.0204776352288488,0.0049130434782608,0.0003032476295937,0.0032147194559145,0.0003734861591695,0.003215,0.0044229694774961,0.2361688311688312,0.004315778394412,0.0045195652173913,0.0764802065404475,0.2198695652173913,0.0027343806251022,0.0049864950206461,0.0038049295774647
1692612387,0.9904195994467738,4.50678868645383,1.0188097102840523,6.79886337092666,0.5924970169200311,14.88803076207286,5.243089638056118,0.3412318220322644,7.263333405822496,4.725079822726568,0.3298981377921922,0.8971367755227869,92327936,40923136,11575296,40542208,42090496,17530880,64479232,37146624,9175040,45559808,3186688,8830976,56.0,64.0,0.0,202.0,0.0,36.0,36.0,2.0,404.0,56.0,10.0,0,0,0,0.0003189746300211,0.0019329073482428,0.1756578947368421,0.0013292292777508,0.0025916230366492,0.020391117003646,0.0049130434782608,0.0003014610899696,0.003220005116398,0.0003649144254278,0.0031640102827763,0.004435143769968,0.2361842105263158,0.0043095879786718,0.0045183246073298,0.0755704697986577,0.2198695652173913,0.0026689560908935,0.0049960092095165,0.0037443850267379
1692612388,0.9974994578042956,4.417558598121328,1.0188097102840523,6.79886337092666,0.5924970169200311,14.750575424075585,5.346371222574114,0.3412318220322644,7.263333405822496,4.743690001966585,0.3298981377921922,0.8971367755227869,92327936,40923136,11575296,40542208,42090496,17571840,64479232,37146624,9175040,45559808,3186688,8830976,38.0,56.0,2.0,180.0,2.0,24.0,30.0,2.0,298.0,38.0,8.0,0,0,0,0.0003189746300211,0.0018464773922187,0.1756578947368421,0.0013528382581648,0.0025916230366492,0.020391117003646,0.0049130434782608,0.0003031368920853,0.0032145650048875,0.0003649144254278,0.0031640102827763,0.0044180862250262,0.2361842105263158,0.0043131804043545,0.0045183246073298,0.0755704697986577,0.2198695652173913,0.0027308621545589,0.0049862170087976,0.0037443850267379
1692612389,0.9974994578042956,4.212680249513237,1.0188097102840523,6.69139730148723,0.5924970169200311,14.750575424075585,6.19689507107982,0.3412318220322644,7.263333405822496,4.743690001966585,0.3298981377921922,0.8971367755227869,92327936,40923136,11575296,40542208,42090496,17571840,64479232,37146624,9175040,45559808,3186688,8830976,56.0,70.0,0.0,331.026,0.0,52.0,42.0,2.0,324.0,44.0,10.0,0,0,0,0.0003189746300211,0.0018464773922187,0.1756578947368421,0.0013528382581648,0.0025916230366492,0.020391117003646,0.1058695652173913,0.0003031368920853,0.0032145650048875,0.0003649144254278,0.0031640102827763,0.0044180862250262,0.2361842105263158,0.0043131804043545,0.0045183246073298,0.0755704697986577,0.2211739130434782,0.0027308621545589,0.0049862170087976,0.0037443850267379
1692612390,0.9974994578042956,4.918765581375528,1.0188097102840523,6.69139730148723,0.5081336708358536,14.750575424075585,6.19689507107982,0.3412318220322644,7.263333405822496,4.743690001966584,0.3298981377921922,0.8971367755227869,92327936,40869888,11575296,40542208,42090496,17571840,64479232,37146624,9175040,45559808,3186688,8830976,62.0,124.0,12.0,384.0,12.0,58.0,58.0,8.0,708.0,94.0,50.0,0,0,0,0.0003191940615058,0.0018464773922187,0.1756578947368421,0.0013528382581648,0.0025916230366492,0.020391117003646,0.1019565217391304,0.0003031368920853,0.0032145650048875,0.0003649144254278,0.0031686375321336,0.0044180862250262,0.2361842105263158,0.0043131804043545,0.0045183246073298,0.0755704697986577,0.220391304347826,0.0027308621545589,0.0049862170087976,0.0037443850267379
1692612391,0.9974994578042956,4.918765581375528,1.0188097102840523,6.69139730148723,0.4982587205538532,14.750575424075585,6.19689507107982,0.3412318220322644,7.263333405822496,4.743690001966584,0.3241768659536634,0.8971367755227869,92327936,40869888,11575296,40542208,42090496,17571840,64479232,37146624,9175040,45559808,3059712,8830976,54.0,124.0,8.0,230.0,8.0,46.0,56.0,8.0,598.0,86.0,34.0,0,0,0,0.0003191940615058,0.0018461740731001,0.1756578947368421,0.00135059373175,0.0026344086021505,0.020279593943565,0.1019565217391304,0.000303023426317,0.0032145650048875,0.0003734649122807,0.0031686375321336,0.0044180383907441,0.2361842105263158,0.0043127895658944,0.0045268817204301,0.0744090909090909,0.220391304347826,0.0027268325041459,0.0049862170087976,0.003805
1692612392,0.9974994578042956,4.918765581375528,1.0188097102840523,6.69139730148723,0.4883837702718526,14.750575424075585,6.19689507107982,0.2644989854747434,7.263333405822496,4.743690001966584,0.3241768659536634,0.8971367755227869,92327936,40869888,11575296,40542208,42090496,17571840,64479232,37146624,9175040,45559808,3059712,8830976,76.0,112.0,4.0,444.0,4.0,80.0,56.0,2.0,632.0,82.0,30.0,0,0,0,0.0003181415929203,0.0019151432469304,0.1756607929515418,0.001319881011403,0.0026041666666666,0.0201734390485629,0.1019565217391304,0.0002992021746037,0.0032034943473792,0.0003674242424242,0.0031464052287581,0.0044362892223738,0.2361894273127753,0.0043077640059494,0.0045208333333333,0.0721521335807049,0.220391304347826,0.0025783276142315,0.0049662898252826,0.0037632432432432
1692612393,0.9974994578042956,4.918765581375528,1.0188097102840523,6.69139730148723,0.3863245550000016,14.750575424075585,5.351948428138086,0.2698358944034177,7.263333405822496,4.743690001966584,0.3241768659536634,0.924255451970119,92327936,40869888,11575296,40542208,42090496,17571840,64479232,37146624,9175040,45559808,3059712,8830976,63.88,116.0,8.0,362.0,8.0,64.0,58.0,10.0,702.0,92.0,38.0,0,0,0,0.0003181429076635,0.0018375838926174,0.1756607929515418,0.0012989352174345,0.0026041666666666,0.0201734390485629,0.1019565217391304,0.0003007731139901,0.0031951339395428,0.0003674242424242,0.0031464336572218,0.0044224966442953,0.2361894273127753,0.0043037317145984,0.0045208333333333,0.0721521335807049,0.220391304347826,0.0026412948381452,0.0049512410911771,0.0037632432432432
1692612394,0.9974994578042956,4.918765581375528,1.0188097102840523,6.69139730148723,0.6130325256518572,14.686068440973935,5.248666843620089,0.2751728033320921,7.263333405822496,4.743690001966584,0.3241768659536634,0.924255451970119,92327936,40869888,11575296,40542208,42090496,17571840,64479232,37146624,9175040,45559808,3059712,8830976,54.0,64.0,4.0,232.0,4.0,52.0,32.0,4.0,444.0,58.0,12.0,0,0,0,0.0003181415929203,0.0018375838926174,0.1756607929515418,0.0012989352174345,0.0026041666666666,0.0201734390485629,0.1071739130434782,0.0003007731139901,0.0031951339395428,0.0003674242424242,0.0031464052287581,0.0044224966442953,0.2361894273127753,0.0043037317145984,0.0045208333333333,0.0721521335807049,0.2214347826086956,0.0026412948381452,0.0049512410911771,0.0037632432432432
1692612395,0.9974994578042956,4.918765581375528,1.0188097102840523,6.69139730148723,0.6130325256518572,14.686068440973935,5.145385259102092,0.2805097122607664,7.263333405822496,4.743690001966584,0.3241768659536634,0.924255451970119,92327936,40869888,11575296,40542208,42090496,17571840,64479232,37146624,9175040,45559808,3059712,8830976,60.0,150.0,6.0,268.0,6.0,42.0,70.0,4.0,834.0,118.0,50.0,0,0,0,0.0003169814620496,0.0018375838926174,0.1756607929515418,0.0012989352174345,0.0026041666666666,0.0201734390485629,0.0045652173913043,0.0003007731139901,0.0031951339395428,0.0003674242424242,0.0031208935611038,0.0044224966442953,0.2361894273127753,0.0043037317145984,0.0045208333333333,0.0721521335807049,0.2193478260869565,0.0026412948381452,0.0049512410911771,0.0037632432432432
