time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,frontend-check_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702363137,1.9204517465294046,29.701080735994985,1.2677480999868314,10.661613846904409,0.9565450130279858,16.03903639990057,11.705542354982269,0.7369964106245894,7.414759609996658,6.552909287207334,0.4580753353973243,1.0989216040462375,98947072,56696832,11493376,72622080,42274816,17522688,,53760000,37347328,9318400,46739456,3084288,8847360,61.873,100,0,400,0,58,54,0,544,70,19.634,0,0,0.003381364470974577,0.018729066985645935,0.07039007092198582,0.0034948828746872865,0.003248571240823123,0.09330260303687635,0.003083769633507853,0.0026490553338781786,0.009026230269266479,0.002563435776201734,0.0077039419729128,0.1997058823529411,0.09861702127659575,0.009823755656108593,0.005552328178868972,0.47866972477064224,0.004750785340314137,0.00634005816066885,0.031588888888888854,0.004706855791962175
1702363138,1.9204517465294046,29.701080735994985,1.2677480999868314,10.661613846904409,0.9565450130279858,16.03903639990057,10.166392316176145,0.7369964106245894,7.414759609996658,6.552909287207334,0.4580753353973243,1.0989216040462375,98947072,56696832,11493376,72622080,42274816,17522688,,53760000,37347328,9318400,46739456,3084288,8847360,56,102,4,324,4,64,52,4,592,76,46,0,0,0.0033738977072310405,0.01887272727272727,0.07,0.0034778132250580045,0.003277456647398844,0.09330260303687635,0.0030913705583756348,0.002713107423233628,0.009096341463414636,0.002599351175993512,0.0076420704845815,0.1980672268907565,0.09841379310344828,0.009777603933839965,0.006023809523809527,0.47866972477064224,0.004764467005076142,0.006576174743024969,0.03329185520361993,0.004719708029197081
1702363139,1.9204517465294046,29.701080735994985,1.2677480999868314,10.661613846904409,0.8885131601882529,16.03903639990057,11.847522906875998,0.590705982526267,7.499008176584942,6.552909287207334,0.4580753353973243,1.0989216040462375,98947072,56696832,11493376,72622080,42274816,17522688,,53760000,37208064,9478144,46739456,3084288,8847360,58,106,4,268,6,44,46,4,540,86,34,0,0,0.0033738977072310405,0.01887272727272727,0.07,0.0034778015761382235,0.0032681564245810053,0.09330260303687635,0.0030913705583756348,0.0026420383392736723,0.008981395348837209,0.002574215147727064,0.0076420704845815,0.1980672268907565,0.09841379310344828,0.009777563377884161,0.005880952380952378,0.47866972477064224,0.004764467005076142,0.006312202271894454,0.03140271493212671,0.004707622588828501
1702363140,1.9204517465294046,29.701080735994985,1.2677480999868314,10.661613846904409,0.8885131601882529,16.03903639990057,11.847522906875998,0.590705982526267,7.499008176584942,6.552909287207334,0.45380555998087957,1.1141076294277488,98947072,56696832,11493376,72622080,42274816,17522688,,53760000,37208064,9478144,46739456,3088384,8847360,52.12,86,8,321.435,8,48,46,8,486,60,30,0,0,0.0033738977072310405,0.01887272727272727,0.07,0.0034778132250580045,0.0032681564245810053,0.09330260303687635,0.0030913705583756348,0.0026420383392736723,0.008981395348837209,0.0025743348982785606,0.0076420704845815,0.1980672268907565,0.09841379310344828,0.009777603933839965,0.005880952380952378,0.47866972477064224,0.004764467005076142,0.006312202271894454,0.03140271493212671,0.004707668231611894
1702363141,1.9204517465294046,29.701080735994985,1.2677480999868314,10.715933283998504,0.8885131601882529,16.03903639990057,11.847522906875998,0.590705982526267,7.499008176584942,6.552909287207334,0.45380555998087957,1.1141076294277488,98947072,56696832,11493376,73072640,42274816,17522688,,53760000,37208064,9478144,46739456,3088384,8847360,60,92,4,356,4,52,44,4,422,56,24,0,0,0.0033778538543897813,0.019061302681992333,0.07014388489208634,0.003481935042214953,0.0032681564245810053,0.0943398957730168,0.0030913705583756348,0.0026114023924662766,0.008997293307086613,0.00254577991829842,0.007708673832688181,0.2275630252100836,0.09805755395683453,0.009896106941838645,0.005880952380952378,0.49374999999999963,0.004764467005076142,0.006397421312097075,0.03323863636363629,0.004697986235730883
1702363142,1.857102912945479,29.701080735994985,1.2677480999868314,10.715933283998504,0.8885131601882529,13.826850735726259,11.847522906875998,0.590705982526267,7.499008176584942,6.552909287207334,0.45380555998087957,1.1141076294277488,98959360,56696832,11493376,73072640,42274816,17522688,,53760000,37208064,9478144,46739456,3088384,8847360,64.274,116,4,310,4,54,52,4,616,86,38,0,0,0.0033846971307120084,0.0187239263803681,0.06992753623188407,0.0035068115720189807,0.003258823529411765,0.09292119565217392,0.0030869565217391307,0.002637498790049365,0.008971548507462686,0.002559879398741944,0.007730021598272138,0.2026050420168069,0.09775362318840582,0.009914019963702362,0.005736842105263168,0.47952981651376164,0.004756521739130436,0.006294085027726425,0.03174887892376682,0.004701394130640157
1702363143,1.857102912945479,29.701080735994985,1.2677480999868314,10.715933283998504,0.8885131601882529,16.460618240042372,11.847522906875998,0.590705982526267,7.499008176584942,6.552909287207334,0.45380555998087957,1.1141076294277488,98959360,56696832,11493376,73072640,42274816,17522688,,53760000,37208064,9478144,46739456,3088384,8847360,60.12,86,4,296,6,64,40,4,610,76,24,0,0,0.0033984374999999995,0.018562192118226604,0.06954225352112677,0.003471066579539679,0.003270588235294118,0.09292119565217392,0.0030927835051546395,0.0027037518759379688,0.009049261083743843,0.002600529454992061,0.007783298097251589,0.2012184873949579,0.09813380281690141,0.009744254168544388,0.0059250000000000075,0.47952981651376164,0.004767010309278351,0.00653232436472347,0.033490990990991024,0.004716481638966391
1702363144,1.857102912945479,29.701080735994985,1.2677480999868314,10.715933283998504,0.8885131601882529,16.7070493793849,11.847522906875998,0.590705982526267,6.297442006889435,6.552909287207334,0.45380555998087957,1.1141076294277488,98959360,56696832,11493376,73072640,42274816,16793600,,53760000,37208064,9478144,46739456,3088384,8847360,46,88,4,232,4,36,46,4,508,66,28,0,0,0.003398429063810421,0.018562192118226604,0.06954225352112677,0.0034710577944412147,0.00325414364640884,0.09292119565217392,0.0030927835051546395,0.0026417564368871067,0.008943661971830988,0.0025710818141206535,0.0077832422494936195,0.2012184873949579,0.09813380281690141,0.009744223899978937,0.005649999999999998,0.47952981651376164,0.004767010309278351,0.006290040876997392,0.031916299559471416,0.004706598977737258
1702363145,1.857102912945479,29.671221797986735,1.2677480999868314,10.715933283998504,0.8885131601882529,16.7070493793849,10.326926251564315,0.6218446335437183,7.743272255085966,6.552909287207334,0.45380555998087957,1.1141076294277488,98959360,56836096,11493376,73072640,42274816,16793600,,53760000,37208064,9478144,46739456,3088384,8847360,82,96,0,276,0,42,50,0,578,80,8,0,0,0.0033984374999999995,0.018562192118226604,0.06954225352112677,0.003471066579539679,0.00325414364640884,0.09292119565217392,0.0030927835051546395,0.0026417564368871067,0.008943661971830988,0.00257120253164557,0.007783298097251589,0.2012184873949579,0.09813380281690141,0.009744254168544388,0.005649999999999998,0.47952981651376164,0.004767010309278351,0.006290040876997392,0.031916299559471416,0.0047066455696202535
1702363146,1.857102912945479,29.671221797986735,1.1074761881391022,10.715933283998504,0.880472876079889,16.7070493793849,10.129467536449715,0.6218446335437183,7.743272255085966,6.552909287207334,0.45380555998087957,1.1141076294277488,98959360,56836096,11493376,73072640,42283008,16793600,,53760000,37208064,9478144,46739456,3088384,8847360,60,86,4,288,6,54,42,4,548,70,20,0,0,0.0033824613117170227,0.018527131782945738,0.06888888888888889,0.0034565809379727684,0.00325414364640884,0.09314146620847652,0.0030927835051546395,0.002606059070874917,0.008921568627450981,0.0025396006476484166,0.007721709006928403,0.21263157894736845,0.09762962962962965,0.009728019323671497,0.005649999999999998,0.4872352941176467,0.004767010309278351,0.006248510131108452,0.03228110599078342,0.0046808723797631974
1702363147,1.857102912945479,29.72272115669648,1.1012917464213106,10.715933283998504,0.880472876079889,16.7070493793849,11.675250597107558,0.6218446335437183,7.743272255085966,6.552909287207334,0.45380555998087957,1.1141076294277488,98959360,56836096,11493376,73072640,42283008,16793600,,53280768,37208064,9478144,46739456,3088384,8847360,40,78,4,278,2,40,50,4,436,50,26,0,0,0.003391519434628975,0.01830423940149626,0.06856060606060606,0.003464842555793336,0.0032441860465116283,0.09076348104644956,0.003087912087912088,0.002633785212960292,0.008876611418047882,0.0025489942878242884,0.007766233766233766,0.1857894736842099,0.09734848484848485,0.009712186897880544,0.005472222222222234,0.4670289855072467,0.004758241758241759,0.006143600616808007,0.030506912442396332,0.004682403328197095
1702363148,1.857102912945479,29.72272115669648,1.0795919509202871,8.567629969982072,0.880472876079889,16.7070493793849,11.675250597107558,0.6218446335437183,7.743272255085966,6.552909287207334,0.45380555998087957,1.1141076294277488,98959360,56836096,11493376,73072640,42283008,16793600,,53280768,37208064,9478144,46739456,3088384,8847360,92,160,8,412,12,74,80,8,772,120,42,0,0,0.0033994344291268996,0.01780783582089552,0.06861313868613138,0.0034410517119688455,0.00325,0.09076348104644956,0.0030962566844919786,0.0026886938307316343,0.008931159420289856,0.0025926292205038374,0.007808510638297871,0.16564220183486186,0.09722627737226279,0.00957160178754074,0.0055833333333333394,0.4670289855072467,0.004773262032085562,0.006401941747572811,0.03078125000000005,0.004697895979797309
1702363149,1.857102912945479,29.72272115669648,1.0578921554192637,8.748536228916013,0.8714791224345486,16.7070493793849,11.675250597107553,0.6218446335437183,7.743272255085966,6.54434919372949,0.38265422061559856,1.1239585675007109,98959360,56836096,11493376,73072640,42283008,16793600,,53280768,37208064,9478144,46727168,3088384,8773632,70,96,0,288,2,44,46,0,512,64,14,0,0,0.0033994264031384377,0.01780783582089552,0.06861313868613138,0.0034410601845072486,0.0032386363636363632,0.09076348104644956,0.0030962566844919786,0.0026233373349339732,0.008813154301319981,0.002578246430477952,0.007808456253629681,0.16564220183486186,0.09722627737226279,0.009571633237822346,0.00536111111111111,0.4670289855072467,0.004773262032085562,0.006109586393505989,0.02883413461538461,0.004691285778434462
1702363150,1.857102912945479,29.72272115669648,1.2776598412035278,8.929442487849956,0.8714791224345486,16.7070493793849,11.675250597107553,0.6218446335437183,7.743272255085966,6.54434919372949,0.45825709412311905,1.1239585675007109,98959360,56836096,11300864,73072640,42283008,16793600,,53280768,37208064,9478144,46727168,3088384,8773632,68,108,0,338,2,47.431,64,0,652,82,34,0,0,0.0033994344291268996,0.01780783582089552,0.06861313868613138,0.0034410601845072486,0.0032386363636363632,0.09076343922062238,0.0030962566844919786,0.0026233373349339732,0.008813154301319981,0.002578246430477952,0.007808510638297871,0.16564220183486186,0.09722627737226279,0.009571633237822346,0.00536111111111111,0.46702893097018267,0.004773262032085562,0.006109586393505989,0.02883413461538461,0.004691285778434462
1702363151,1.857102912945479,29.72272115669648,1.2776598412035278,9.1103487467839,0.8714791224345486,16.7070493793849,11.675250597107553,0.6218446335437183,7.972448454713023,6.565507837510895,0.45825709412311905,1.1239585675007109,98959360,56836096,11300864,73072640,42283008,16793600,,53280768,37208064,9146368,46727168,3088384,8773632,60,102,0,274,0,34,56,0,516,80,20,0,0,0.003370091730054127,0.01719426751592357,0.06870370370370371,0.003407549439807504,0.0032386363636363632,0.09038461538461538,0.0030962566844919786,0.0025829829334652484,0.00876345343940103,0.002557435983837572,0.007508977676807289,0.10914999999999968,0.097,0.009335485537190085,0.00536111111111111,0.4448586118251933,0.004773262032085562,0.005764197530864205,0.02498274336283186,0.004676039717260982
1702363152,1.857102912945479,29.72272115669648,1.2776598412035278,9.291255005717842,0.8714791224345486,16.7070493793849,11.675250597107553,0.6218446335437183,7.972448454713023,6.565507837510895,0.45825709412311905,0.8639136492090672,98959360,56836096,11300864,73072640,42283008,16793600,,53280768,37208064,9146368,46727168,3088384,8773632,60,88,4,242,4,50,44,4,510,66,22,0,0,0.0033670929830625644,0.01698967193195626,0.06861702127659575,0.003416491754122938,0.0032427745664739883,0.08936061381074169,0.003106951871657754,0.0026178553007924236,0.008739025460930642,0.002578750538452897,0.007472766884531587,0.0983425925925925,0.09656028368794327,0.009190359075258232,0.0054444444444444505,0.3831043956043956,0.004792513368983958,0.005760392156862757,0.02473708721422523,0.00468481644690382
1702363153,1.857102912945479,29.722721156696473,1.2776598412035278,8.155977777777883,0.8714791224345486,16.7070493793849,9.509120979056597,0.6218446335437183,7.972448454713023,6.565507837510895,0.45825709412311905,0.8821577657214122,98959360,56836096,11300864,73072640,42283008,16793600,,53280768,37208064,9146368,46727168,3088384,8773632,72,126,0,274,0,10,74,0,520,102,22,0,0,0.003351009237085186,0.015957696827262044,0.06883333333333334,0.0033984035350295774,0.0032598749282113457,0.08936061381074169,0.0031230769230769233,0.002617515116052272,0.008662685894547092,0.002597964638438749,0.007356009070294782,0.08994464944649445,0.09643333333333334,0.009081770081770078,0.005749797037333367,0.3831043956043956,0.004821538461538461,0.005619299674267096,0.02411369622475856,0.004691232516320985
1702363154,1.9833871295397167,29.722721156696473,1.2776598412035278,9.357285790228731,0.8714791224345486,16.7070493793849,9.702338197075411,0.6218446335437183,7.972448454713023,6.565507837510895,0.45825709412311905,0.9004018822337571,98955264,56836096,11300864,73072640,42283008,16793600,,53280768,37208064,9146368,46727168,3088384,8773632,48,86,0,260,0,38,42,0,508.283,74.283,30.632,0,0,0.003351009237085186,0.015957696827262044,0.06883333333333334,0.0033984035350295774,0.0032608695652173916,0.08936061381074169,0.0031230769230769233,0.0025597513890196822,0.008604901117798797,0.0025725341306948382,0.007356009070294782,0.08994464944649445,0.09643333333333334,0.009081770081770078,0.005761904761904766,0.3831043956043956,0.004821538461538461,0.005366800804828981,0.0239683490162532,0.004681077586911199
1702363155,1.9833871295397167,29.722721156696473,1.2776598412035278,9.176379531294788,0.8714791224345486,16.7070493793849,9.895555415094224,0.6218446335437183,7.972448454713023,6.565507837510895,0.45825709412311905,0.9186459987461019,98955264,56836096,11300864,73072640,42283008,16793600,,53280768,37208064,9146368,46727168,3088384,8773632,62,90,4,370,4,50,46,4,416,54,20,0,0,0.003351009237085186,0.015957696827262044,0.06883333333333334,0.0033984035350295774,0.0032608695652173916,0.08936061381074169,0.0031230769230769233,0.0025597513890196822,0.008604901117798797,0.0025725341306948382,0.007356009070294782,0.08994464944649445,0.09643333333333334,0.009081770081770078,0.005761904761904766,0.3831043956043956,0.004821538461538461,0.005366800804828981,0.0239683490162532,0.004681077586911199
1702363156,1.9833871295397172,29.722721156696473,1.2776598412035278,8.995473272360845,0.8714791224345486,16.74908785534354,10.088772633113038,0.6218446335437183,7.972448454713021,6.565507837510895,0.45825709412311905,0.936890115258447,98955264,56836096,11300864,73072640,42283008,16617472,,53280768,37208064,9146368,46727168,3088384,8773632,51.869,132,8,304,8,60,56,8,638,92,46,0,0,0.003337734295543827,0.016046012269938657,0.06887755102040816,0.0033935735347891713,0.0032608695652173916,0.08965424095083738,0.0031230769230769233,0.002511387163561077,0.008544742729306488,0.002544084308100931,0.0072753713010207865,0.08937619961612286,0.09649659863945578,0.009100569779205156,0.005761904761904766,0.38460451977401094,0.004821538461538461,0.005053711790393014,0.023805732484076428,0.004667111983736503
1702363157,1.9833871295397172,29.722721156696473,1.2776598412035278,8.814567013426903,0.8714791224345486,16.74908785534354,11.593033081128848,0.6218446335437183,7.972448454713021,6.565507837510895,0.3839144276244371,0.9551342317707916,98955264,56836096,11300864,73072640,42283008,16617472,,53280768,37208064,9146368,46727168,3088384,8773632,60.12,98,4,402,2,54,48,4,498,68,28,0,0,0.003337528614237029,0.016020642201834866,0.0695,0.00341904905206139,0.003265193370165746,0.08853633572159672,0.0031230769230769233,0.0025401986506746626,0.00854780196329492,0.002565170131071083,0.007238665340759971,0.0878754578754579,0.09709999999999999,0.009239655172413784,0.005833333333333337,0.35614525139664777,0.004821538461538461,0.0049933470764617705,0.023806042031523637,0.0046731416081145696
1702363158,1.9833871295397172,29.722721156696473,1.2776598412035278,10.956594294615895,0.8545801385339091,16.74908785534354,11.593033081128848,0.6218446335437183,7.972448454713021,6.565507837510895,0.46840571666436626,1.094646990740693,98955264,56836096,11300864,72843264,42274816,16617472,,53280768,37208064,9146368,46727168,3084288,8773632,60,98,4,313.183,8.085,76,50,4,666,82,42,0,0,0.0033369639210347173,0.01605351170568562,0.07,0.0034022988505747124,0.003295081967213115,0.08853633572159672,0.0031293532338308454,0.002580752372236405,0.008527790030877811,0.002589384077734759,0.007227058823529413,0.08588652482269508,0.09761290322580646,0.00918287937743191,0.00625,0.35614525139664777,0.004832835820895521,0.005081985133362489,0.02355570652173914,0.004685878538763678
1702363159,1.9833871295397172,29.722721156696473,1.2776598412035278,10.956594294615895,0.8545801385339091,16.74908785534354,11.593033081128848,0.5926832727594666,7.972448454713021,6.565507837510895,0.46840571666436626,1.094646990740693,98955264,56836096,11300864,72843264,42274816,16617472,,53280768,37519360,9146368,46727168,3084288,8773632,52,78,6,238,8,52,36,6,496,62,30,0,0,0.0033369639210347173,0.01605351170568562,0.07,0.0034022988505747124,0.0033036649214659686,0.08853633572159672,0.0031293532338308454,0.002517630071265545,0.008465189873417722,0.0025513411307338,0.007227058823529413,0.08588652482269508,0.09761290322580646,0.00918287937743191,0.006346153846153849,0.35614525139664777,0.004832835820895521,0.004980045647212259,0.023357016769638125,0.004672462308660297
1702363160,1.9833871295397172,29.722721156696473,1.2776598412035278,10.956594294615895,0.8545801385339091,16.63293180133439,10.060949353718328,0.5926832727594666,7.972448454713021,6.565507837510895,0.46840571666436626,1.094646990740693,98955264,56836096,11300864,72843264,42274816,16617472,,53280768,37519360,9146368,46727168,3084288,8773632,68,76,0,314.962,0,54,40,0,518,62,12,0,0,0.0033369639210347173,0.01605351170568562,0.07,0.0034023070566868326,0.0033036649214659686,0.08853633572159672,0.0031293532338308454,0.002517630071265545,0.008465189873417722,0.0025514592933947766,0.007227058823529413,0.08588652482269508,0.09761290322580646,0.009182913559998387,0.006346153846153849,0.35614525139664777,0.004832835820895521,0.004980045647212259,0.023357016769638125,0.0046725038402457755
1702363161,1.9833871295397172,19.621750000000024,1.2776598412035278,10.956594294615895,0.8545801385339091,16.63293180133439,9.867732135699514,0.5926832727594666,7.972448454713021,6.641899236192675,0.46840571666436626,1.094646990740693,98955264,56836096,11300864,72843264,42274816,16617472,,53280768,37519360,9146368,46731264,3084288,8773632,68,88,0,312,0,56,44,0,536,72,22,0,0,0.0033068301225919437,0.015263157894736852,0.06961805555555556,0.0033457806527491915,0.0033036649214659686,0.08698433420365535,0.0031293532338308454,0.0024580776107862557,0.008345921450151056,0.002510249468339624,0.006885309278350515,0.08206378986866798,0.0978125,0.008716648291069464,0.006346153846153849,0.31217320261437875,0.004832835820895521,0.004919663654375875,0.022780685061845846,0.0046321790075972355
1702363162,1.9833871295397172,19.621750000000024,1.2776598412035278,10.956594294615895,0.8545801385339091,16.63293180133439,9.674514917680703,0.43454587226215796,7.972448454713021,6.641899236192675,0.46840571666436626,1.094646990740693,98955264,56836096,11300864,72843264,42274816,16617472,,53280768,37519360,9146368,46731264,3084288,8773632,58,108,12,302,6,42,50,10,538,78,34,0,0,0.003315400134498991,0.014959954233409614,0.06942446043165468,0.0033392949142562744,0.003274725274725275,0.08433792121499763,0.0031639344262295085,0.002492425986463465,0.008344235486508585,0.002523393962490653,0.0069601449275362316,0.08119429590017829,0.0979136690647482,0.00851325966850829,0.00597727272727273,0.2458328721638074,0.004895081967213115,0.004920309406510428,0.02265205479452055,0.004640087139299294
1702363163,1.9833871295397172,29.697812374178213,1.1744824548524333,10.956594294615895,0.8545801385339091,16.63293180133439,9.481297699661887,0.43454587226215796,7.972448454713021,6.641899236192675,0.46840571666436626,1.0738659025344222,98955264,56713216,11554816,72843264,42274816,16617472,,53280768,37519360,9146368,46731264,3084288,8785920,60,100,0,312,2,26,62,2,478,68,22,0,0,0.0032998993626299896,0.014048594847775181,0.06934931506849315,0.003318370214260625,0.003313953488372093,0.08433792121499763,0.003178947368421053,0.0025103227682465833,0.008340059473237044,0.002586041594749397,0.006768292682926825,0.078345259391771,0.0977054794520548,0.008381982475355971,0.0065434782608695665,0.2458328721638074,0.004922105263157896,0.00492358243675487,0.02269063706563707,0.0046537478619380615
1702363164,1.9833871295397172,29.697812374178213,1.1744824548524333,10.956594294615895,0.8576516286035035,16.63293180133439,11.550442559639304,0.43454587226215796,8.038004342612618,6.641899236192675,0.46840571666436626,1.0738659025344222,98955264,56713216,11554816,72843264,42274816,16617472,,53215232,37519360,9146368,46731264,3084288,8785920,42,58,4,152,2,40,26,4,348,36,12,0,0,0.0032998928144887794,0.014048594847775181,0.06934931506849315,0.003318370214260625,0.0033163841807909607,0.08433792121499763,0.003178947368421053,0.0024490246839944116,0.008268683175755562,0.0025489822238194465,0.006768226136767702,0.078345259391771,0.0977054794520548,0.008381982475355971,0.0065625,0.2458328721638074,0.004922105263157896,0.004901772273123893,0.022507831357967193,0.0046430103322279166
1702363165,1.9833871295397172,29.697812374178213,1.1744824548524333,10.956594294615895,0.8576516286035035,16.63293180133439,11.550442559639304,0.43454587226215796,8.038004342612618,6.641899236192675,0.46840571666436626,1.0738659025344222,98955264,56713216,11554816,72843264,42274816,16617472,,53215232,37519360,9146368,46731264,3084288,8785920,54,86,0,236,0,46,42,0,518,66,14,0,0,0.0032998884488927064,0.014048594847775181,0.06934931506849315,0.003318370214260625,0.0033163841807909607,0.08433792121499763,0.003178947368421053,0.0024489930359495576,0.008268839103869654,0.0025489822238194465,0.0067681817697335216,0.078345259391771,0.0977054794520548,0.008381982475355971,0.0065625,0.2458328721638074,0.004922105263157896,0.004901769245247506,0.02250808753568031,0.0046430103322279166
1702363166,1.9833871295397172,29.697812374178213,1.1744824548524333,10.956594294615895,0.8576516286035035,16.63293180133439,11.550442559639304,0.43454587226215796,8.038004342612618,6.641899236192675,0.46840571666436626,1.0738659025344222,98955264,56713216,11554816,72843264,42274816,16617472,,53215232,37519360,9146368,46731264,3084288,8785920,64,124,4,416,4,50,62,2,556,76,32,0,0,0.0033003150157507872,0.01443558282208589,0.06948529411764706,0.003319102112676056,0.0033163841807909607,0.0853125,0.003178947368421053,0.0024159047101270205,0.008256061250531691,0.002532953620829943,0.006801020408163262,0.079780621572212,0.09801470588235296,0.008473096737263876,0.0065625,0.24773762094479226,0.004922105263157896,0.004907042949636733,0.02256287425149702,0.004644589096826688
1702363167,1.9833871295397172,29.697812374178213,1.1744824548524333,11.061041542436712,0.8576516286035035,16.63293180133439,11.550442559639304,0.43454587226215796,8.038004342612618,6.700471507816241,0.46704735209924364,1.0738659025344222,98955264,56713216,11554816,72843264,42274816,16617472,,53215232,37519360,9146368,46731264,3084288,8785920,57.896,110,8,250,6,46,54,6,548,80,32,0,0,0.003298557531029855,0.014335106382978718,0.06954887218045112,0.003349011184356714,0.00330952380952381,0.08504474799811587,0.0031839080459770113,0.002449001746353896,0.008260032428050262,0.0025414120973077945,0.0067635467980295535,0.07902802101576181,0.0981203007518797,0.008617742810634838,0.006500000000000005,0.2459856828193833,0.004931034482758621,0.00490545145608156,0.022441091954023003,0.004643729645192614
1702363168,1.9833871295397172,29.697812374178213,1.1744824548524333,11.061041542436712,0.8576516286035035,16.63293180133439,11.550442559639304,0.43454587226215796,6.73038849449335,6.700471507816241,0.46704735209924364,1.0738659025344222,98955264,56713216,11554816,72843264,42274816,16617472,,53215232,37519360,9146368,46731264,3084288,8785920,22,88,0,240,0,6,30,0,246,58,2,0,0,0.003296670030272452,0.014592198581560283,0.06911764705882353,0.003330575005304477,0.0033272727272727278,0.08504474799811587,0.003189944134078212,0.002513492563344799,0.008296366708914236,0.002588996763754045,0.0067574257425742565,0.0795376712328767,0.09794117647058824,0.008471282877079975,0.00669565217391305,0.2459856828193833,0.004941899441340782,0.004925778789787317,0.022610396039603957,0.0046576051779935275
1702363169,1.9628563152783107,29.697812374178213,1.1744824548524333,11.020460462405305,0.8576516286035035,16.63293180133439,11.550442559639304,0.43454587226215796,6.596421755449806,6.700471507816241,0.46704735209924364,1.0738659025344222,98848768,56713216,11554816,73166848,42274816,16617472,,53215232,37519360,9146368,46731264,3084288,8785920,100,40,0,328,0,120,42,0,744,42,30,0,0,0.003296670030272452,0.014592198581560283,0.06911764705882353,0.003330575005304477,0.0033176419503921297,0.08504474799811587,0.003189944134078212,0.0024659508335688044,0.008299877099549364,0.002572784810126583,0.0067574257425742565,0.0795376712328767,0.09794117647058824,0.008471282877079975,0.006586897473484521,0.2459856828193833,0.004941899441340782,0.004906414241311104,0.022833333333333327,0.004653797468354432
1702363170,1.5136175519130644,29.697812374178213,1.1744824548524333,11.020460462405305,0.8576516286035035,16.63293180133439,11.565484289322207,0.43454587226215796,6.462455016406262,6.700471507816241,0.46704735209924364,1.0738659025344222,98848768,56713216,11554816,73166848,42274816,16617472,,53215232,37519360,9146368,46731264,3084288,8785920,108,164,0,484,6,26,116,4,786,102,50,0,0,0.003296670030272452,0.014592198581560283,0.06911764705882353,0.003330575005304477,0.0033176470588235298,0.08504474799811587,0.003189944134078212,0.0024659508335688044,0.008299877099549364,0.002572784810126583,0.0067574257425742565,0.0795376712328767,0.09794117647058824,0.008471282877079975,0.006586956521739134,0.2459856828193833,0.004941899441340782,0.004906414241311104,0.022833333333333327,0.004653797468354432
1702363171,1.5457709860249869,29.697812374178206,1.1744824548524333,11.020460462405305,0.8764933657791298,16.58431010613767,11.565484289322207,0.43454587226215796,7.995760086810631,6.570510245078362,0.46704735209924364,1.0684062880432517,98848768,56713216,11554816,73166848,42278912,16310272,,53215232,37519360,9420800,46735360,3084288,8785920,42,60,0,230,2,52,38,0,412,50,18,0,0,0.0032907180385288964,0.01427098761095526,0.06950760708131132,0.00330643621990721,0.0033176419506496906,0.08471275559883157,0.0031899414117972026,0.002417669973642651,0.008237111205794631,0.0025520617087661057,0.006715789473684208,0.07873887782359229,0.09814394727912917,0.008253490566584337,0.006586897476461715,0.24711943793911015,0.0049418945412349645,0.004880454201887111,0.02273523316062176,0.0046532219051597075
1702363172,1.577924420136909,29.697812374178206,1.1744824548524333,11.020460462405305,0.8764933657791298,16.58431010613767,11.565484289322207,0.43454587226215796,7.995760086810631,6.570510245078362,0.46704735209924364,1.0684062880432517,98848768,56713216,11554816,73166848,42278912,16310272,,53215232,37519360,9420800,46735360,3084288,8785920,46,74,0,254,0,34,48,0,396,54,22,0,0,0.0033518206256911423,0.015421686746987944,0.07086614173228346,0.003366250472947408,0.0033396226415094337,0.08707317073170731,0.003186046511627907,0.00248679390784654,0.008355704697986579,0.0025842235004108465,0.007442053119020736,0.08350694444444434,0.11636363636363664,0.009033505154639175,0.006826086956521738,0.3657352941176474,0.004934883720930233,0.004973626373626374,0.02351016456921589,0.004706162695152014
