time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,cartservice_error,checkoutservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1693313632,1.6379601229385317,5.571772958480626,0.9400588092797906,6.04371811724342,0.6140157124217694,13.251284466296505,6.250689978838271,0.46666658862445287,6.521605690527689,5.084846212225746,0.29690628852413636,0.8657618273864791,89300992,51302400,10227712,42762240,41943040,15130624,54276096,24662016,9007104,45068288,3031040,8265728,0,0,0,80,0,0,0,0,66,0,0,0,0,0,0,0.0017643979057591621,0.003986287455561199,0.03793103448275863,0.00048677058763203773,0.0028599999999999997,0.04031645569620253,0.002962962962962963,0.00038155295047418347,0.004172214182344428,0.0004639662027833003,0.004471680152308425,0.18959390862944184,0.2255102040816327,0.004414264107038977,0.004572,0.29643605870021,0.0045925925925925926,0.0039544791666666695,0.009572755417956656,0.004143589743589744
1693313633,1.6379601229385317,5.571772958480626,0.9400588092797906,6.04371811724342,0.6140157124217694,13.251284466296505,6.250689978838271,0.46666658862445287,6.521605690527689,5.084846212225746,0.29690628852413636,0.8657618273864791,89300992,51302400,10227712,42762240,41943040,15130624,54276096,24662016,9007104,45068288,3031040,8265728,122,188,8,528,2,146,126,4,1108,140,82,0,0,0,0,0.0017643979057591621,0.00399267578125,0.03793103448275863,0.00048677058763203773,0.0028529411764705885,0.04043552519214347,0.002962962962962963,0.00038335309097295406,0.004160055671537926,0.0004639662027833003,0.004471680152308425,0.1952353896103896,0.2255102040816327,0.004414264107038977,0.004570588235294117,0.31331236897274634,0.0045925925925925926,0.003963539883601509,0.009573529411764706,0.004143589743589744
1693313634,1.3647893234354578,5.571772958480626,0.9400588092797906,6.04371811724342,0.6140157124217694,13.251284466296505,6.250689978838271,0.46666658862445287,6.521605690527689,5.084846212225746,0.29690628852413636,0.8657618273864791,89300992,51302400,10227712,42762240,41943040,15130624,54276096,24662016,9007104,45068288,3031040,8265728,76,104,4,230,4,66,52,6,662,102,20,0,0,0,0,0.0017643979057591621,0.003993160723009283,0.038377192982456135,0.0004868920582803202,0.002852216748768473,0.04043552519214347,0.0029627906976744185,0.00038933187651106564,0.004160055671537926,0.0004639662027833002,0.004471680152308425,0.19554927302100175,0.23193877551020406,0.00441449680046539,0.004570443349753694,0.31331236897274634,0.004592558139534884,0.0039986113521958,0.009573529411764706,0.004143589743589743
1693313635,1.5386241765239401,5.571772958480626,0.9400588092797906,6.04371811724342,0.6140157124217694,11.472005053708061,6.250689978838271,0.46666658862445287,6.521605690527689,5.084846212225746,0.29690628852413636,0.8657618273864791,88813568,51302400,10227712,42762240,41943040,15130624,54276096,24662016,9007104,45068288,3031040,8265728,26,98,2,328,4,38,24,2,450,72,26,0,0,0,0,0.0017770883054892604,0.004001712747736726,0.03879310344827587,0.0004937288690151597,0.002852216748768473,0.04064119170984455,0.002954337899543379,0.000387850261734043,0.004173398328690808,0.0004624378109452736,0.004500525059665872,0.19973770491803294,0.23679999999999998,0.004435277108433736,0.004570443349753694,0.32644230769230753,0.004590867579908676,0.0040082484555017525,0.009783268482490275,0.004140305522914218
1693313636,1.5386241765239401,5.571772958480626,0.9400588092797906,5.213898831640017,0.6140157124217694,11.25115031260312,6.250689978838271,0.46666658862445287,6.521605690527689,5.084846212225746,0.29690628852413636,0.8682540978604242,88813568,51302400,10227712,42762240,41943040,15130624,54276096,24662016,9007104,45068288,3031040,8335360,24,38,0,78,0,22,16,0,262,32,8,0,0,0,0,0.0018453708191953466,0.004001712747736726,0.03879310344827587,0.00048795492142266345,0.002852216748768473,0.04064119170984455,0.002954337899543379,0.000387850261734043,0.004173398328690808,0.0004624378109452736,0.0045133301017935045,0.19973770491803294,0.23679999999999998,0.004434968317296411,0.004570443349753694,0.32644230769230753,0.004590867579908676,0.0040082484555017525,0.009783268482490275,0.004140305522914218
1693313637,1.5386241765239401,5.571772958480626,0.9870362849717996,5.113170196352625,0.6140157124217694,11.030295571498177,6.250689978838271,0.46666658862445287,6.521605690527689,5.084846212225746,0.29690628852413636,0.8682540978604242,88813568,51302400,10227712,42762240,41943040,15130624,54276096,24662016,9007104,45068288,3031040,8335360,72,80,2,302,4,70,50,4,440,66,20,0,0,0,0,0.0017867924528301886,0.004036654620547239,0.03879310344827587,0.00048795492142266345,0.0028484848484848484,0.04064119170984455,0.002954337899543379,0.0003856728104517662,0.0042396878483835,0.0004624378109452736,0.004500754716981132,0.20542288557213925,0.23679999999999998,0.004434968317296411,0.004569696969696969,0.32644230769230753,0.004590867579908676,0.003997793243931421,0.00985460992907802,0.004140305522914218
1693313638,1.5386241765239401,5.571772958480626,0.9870362849717996,5.012441561065236,0.6140157124217693,10.809440830393235,6.3044316474548,0.46666658862445287,6.521605690527689,5.084846212225746,0.29690628852413636,0.8682540978604242,88813568,51302400,10227712,42762240,41943040,15130624,54276096,24662016,9007104,45068288,3031040,8335360,76.813,113.898,3.992,311.968,3.762,65.909,58,3.984,710.106,96.667,33.188,0,0,0,0,0.001786381482225905,0.004004811277562055,0.03879311281366099,0.000487925814245687,0.0028447487668582373,0.041302650795691245,0.002954337899543379,0.000387985779386662,0.004250839953694305,0.00046236814402256677,0.004500665966533147,0.19959036576438505,0.23680012601970948,0.0044349147161862135,0.004568949753371647,0.3256418713759443,0.004590867579908676,0.004010073351277479,0.009939693801643773,0.004140149442153939
1693313639,1.5386241765239401,5.571772958480626,0.9870362849717996,6.2750239189463874,0.6140157124217693,10.588586089288295,6.3044316474548,0.4260881490173078,6.521605690527689,5.116593110430112,0.29690628852413636,0.8682540978604242,88813568,51302400,10227712,40284160,41943040,15130624,54276096,24662016,9007104,45240320,3031040,8335360,66,76,4,210,8,74,36,8,426,56,26,0,0,0,0,0.0017867924528301886,0.004002936857562409,0.03854166666666666,0.00048816170388751027,0.002845410628019324,0.04130244755244756,0.002954545454545455,0.00039567489385526996,0.004250976215832446,0.00046342685370741484,0.004500754716981132,0.19929752066115702,0.23316326530612244,0.004435123094958968,0.004569082125603865,0.32564102564102626,0.004590909090909091,0.0040505700871898065,0.009939772727272728,0.004142520612485277
1693313640,1.5386241765239401,5.571772958480626,0.9870362849717996,6.2750239189463874,0.6140157124217693,12.959318414987086,6.3044316474548,0.4260881490173078,6.521605690527689,5.116593110430112,0.29690628852413636,0.6616994143483274,88813568,51302400,10227712,40284160,41943040,15147008,54276096,24662016,9007104,45240320,3031040,8335360,54,110,2,386,0,46,64,0,596,74,22,0,0,0,0,0.0017733333333333334,0.0040205394704281115,0.038125,0.0004985415520088057,0.002845410628019324,0.04178383128295256,0.002954337899543379,0.0003903625699813382,0.004286280158444365,0.0004632132132132132,0.004496380952380952,0.2004207920792078,0.2298936170212766,0.004463804269609019,0.004569082125603865,0.3271855010660988,0.004590867579908676,0.00402271559937039,0.010232217573221796,0.0041420494699646645
1693313641,1.5386241765239401,5.608873040097488,0.9870362849717996,6.2750239189463874,0.6140157124217693,12.959318414987086,6.3044316474548,0.4260881490173078,6.522731357768223,5.116593110430112,0.29690628852413636,0.6757859678057131,88813568,51302400,10227712,40284160,41943040,15147008,54276096,24662016,9007104,45240320,3031040,8335360,76,148,16,390,16,70,74,16,894,110,82,0,0,0,0,0.0018887818969667792,0.0040205394704281115,0.038125,0.000489068193649141,0.002845410628019324,0.04178383128295256,0.002954337899543379,0.0003903625699813382,0.004286280158444365,0.0004632132132132132,0.004521039961482909,0.2004207920792078,0.2298936170212766,0.004441761865504652,0.004569082125603865,0.3271855010660988,0.004590867579908676,0.00402271559937039,0.010232217573221796,0.0041420494699646645
1693313642,1.5386241765239401,5.608873040097488,0.9870362849717996,6.2750239189463874,0.3835984299999985,12.700324833284402,6.3044316474548,0.4661869915785707,6.522731357768223,5.116593110430112,0.2954452190462766,0.6898725212630988,88813568,51302400,10227712,40284160,41943040,15147008,54276096,24768512,9007104,45240320,3031040,8335360,84,134,0,392,0,48,64,0,782,88,28,0,0,0,0,0.0017893738140417456,0.004023638232271326,0.038125,0.000489068193649141,0.00285,0.04178383128295256,0.002954337899543379,0.00038850750910868204,0.004304021044720029,0.0004632132132132132,0.004499051233396585,0.20024137931034477,0.2298936170212766,0.004441761865504652,0.00457,0.3271855010660988,0.004590867579908676,0.00401461693548387,0.011280334728033466,0.0041420494699646645
1693313643,1.4134043180785876,5.608873040097488,0.9870362849717996,6.2750239189463874,0.3835984299999985,12.700324833284402,6.3044316474548,0.4661869915785707,6.522731357768223,5.116593110430112,0.2954452190462766,0.7039590747204844,88813568,51302400,10227712,40284160,41943040,15147008,54276096,24768512,9007104,45240320,3031040,8335360,114,178,0,438,0,78,90,0,1040,144,44,0,0,0,0,0.0017893738140417456,0.003999266682962601,0.038125,0.000489068193649141,0.00283495145631068,0.04188311688311688,0.002954337899543379,0.0003907735714920465,0.004264726756564939,0.0004632132132132132,0.004499051233396585,0.1948902027027026,0.2298936170212766,0.004441761865504652,0.004566990291262136,0.3322381930184806,0.004590867579908676,0.004024979349083099,0.009999999999999997,0.0041420494699646645
1693313644,1.4134043180785876,5.608873040097488,0.9870362849717996,6.2750239189463874,0.4768065285992161,12.700324833284402,6.485215950430151,0.4661869915785707,6.522731357768223,5.1104901411373955,0.2954452190462766,0.7180456281778702,88813568,51302400,10227712,40284160,41947136,15147008,54280192,24768512,9007104,45240320,3031040,8335360,46,114,6,384,0,52,50,6,648,86,40,0,0,0,0,0.0017893738140417456,0.004000734394124848,0.03836206896551724,0.0004889085607165173,0.002832512315270936,0.04188311688311688,0.002953703703703704,0.0003960844079718641,0.004264726756564939,0.0004594527363184079,0.004499051233396585,0.19504222972972973,0.23953488372093026,0.004441735439754775,0.004566502463054187,0.3322381930184806,0.00459074074074074,0.0040529075630252095,0.009999999999999997,0.00413373063170441
1693313645,1.4495600666173227,5.608873040097488,0.9870362849717996,6.280108062190623,0.4864022807780716,12.700324833284402,6.485215950430151,0.4661869915785707,6.522731357768223,5.1104901411373955,0.24695540426098567,0.7321321816352558,88829952,51302400,10227712,40284160,41947136,15147008,54280192,24768512,9007104,45240320,3031040,8335360,48,70,2,226,0,44,36,2,406,58,16,0,0,0,0,0.0018095909732016927,0.004020048899755501,0.03898305084745763,0.0010312167435260733,0.002832512315270936,0.04238530161427357,0.002944444444444445,0.0003927543929535697,0.004266760762173606,0.00045895522388059694,0.004516878232251999,0.19762376237623777,0.2595238095238098,0.004468463994324228,0.004566502463054187,0.33700592885375513,0.004588888888888889,0.004042160052049443,0.011437022900763366,0.004132616487455196
1693313646,1.4495600666173227,5.608873040097488,0.9870362849717996,6.280108062190623,0.5757451307313367,12.700324833284402,6.485215950430151,0.4661869915785707,6.522731357768223,5.1104901411373955,0.2518430616065478,0.8451932074431432,88829952,51302400,10227712,40284160,41947136,15147008,54280192,24768512,9007104,45240320,3031040,8335360,34,10,0,168,0,46,24,2,146,44,12,0,0,0,0,0.001893758932825155,0.004020048899755501,0.03898305084745763,0.0004925927851127976,0.002832512315270936,0.04238530161427357,0.002944444444444445,0.0003927543929535697,0.004266760762173606,0.00045895522388059694,0.004535778942353502,0.19762376237623777,0.2595238095238098,0.004451832946635731,0.004566502463054187,0.33700592885375513,0.004588888888888889,0.004042160052049443,0.011437022900763366,0.004132616487455196
1693313647,1.4495600666173227,5.608873040097488,0.9870362849717996,6.280108062190623,0.5757451307313367,12.700324833284402,6.485215950430151,0.4661869915785707,6.468826969938407,5.1104901411373955,0.2932594407337258,0.8451932074431432,88829952,51302400,10227712,40284160,41947136,15147008,54280192,24768512,9428992,45240320,3031040,8335360,40,108,2,318,4,42,52,4,580,76,42,0,0,0,0,0.0018338001867413633,0.004076762402088773,0.03898305084745763,0.0004925927851127976,0.002832460732984293,0.04238530161427357,0.002944444444444445,0.00039051918735891645,0.004333584337349398,0.00045895522388059694,0.004520634920634921,0.20465346534653478,0.2595238095238098,0.004451832946635731,0.004566492146596858,0.33700592885375513,0.004588888888888889,0.004031839973549345,0.012421755725190843,0.004132616487455196
1693313648,1.4495600666173227,5.608873040097488,0.9870362849717996,6.280108062190623,0.5757451307313367,12.700324833284402,6.485215950430151,0.4661869915785707,6.468826969938407,5.1104901411373955,0.2932594407337258,0.8451932074431432,88829952,51302400,10227712,40284160,41947136,15147008,54280192,24768512,9428992,45240320,3031040,8335360,56,68,4,198,4,42,34,4,386,56,16,0,0,0,0,0.0018338001867413633,0.004074574574574575,0.03898305084745763,0.0004925927851127976,0.0028274111675126905,0.043488917306052845,0.002944444444444445,0.00039263267383702916,0.004315147164393396,0.00045895522388059694,0.004520634920634921,0.2060492845786966,0.2595238095238098,0.004451832946635731,0.004565482233502538,0.34235700197238667,0.004588888888888889,0.0040414129903955705,0.012083636363636383,0.004132616487455196
1693313649,1.4495600666173227,5.608873040097488,0.9870362849717996,6.280108062190623,0.5757451307313367,12.700324833284402,6.485215950430151,0.4661869915785707,6.468826969938407,5.1104901411373955,0.2932594407337258,0.7380344475339006,88829952,51302400,10227712,40284160,41947136,15147008,54280192,24768512,9428992,45240320,3031040,8335360,60,112,2,266,0,52,54,0,664,76,28,0,0,0,0,0.0018338001867413633,0.004078815261044177,0.03954918032786885,0.0004927947143897616,0.002822916666666667,0.043488917306052845,0.002943127962085308,0.00040250928483001624,0.004315147164393396,0.00046794871794871793,0.004520634920634921,0.20659523809523797,0.28749999999999987,0.004452204176334106,0.004564583333333333,0.34235700197238667,0.004588625592417061,0.004088455870312756,0.012083636363636383,0.004152302243211334
1693313650,1.4495600666173227,5.36069059689045,0.930932236971749,6.380816146237213,0.5757451307313367,12.700324833284402,6.485215950430151,0.4661869915785707,6.468826969938407,5.1104901411373955,0.2932594407337258,0.7239478940765148,88829952,51302400,10149888,39301120,41947136,15147008,54280192,24768512,9428992,45240320,3031040,8335360,70,70,4,216,4,50,46,4,486,64,18,0,0,0,0,0.0018270321361058604,0.0040743634988656425,0.04020833333333334,0.0011168295842656935,0.002822916666666667,0.04359495295124037,0.0029504950495049505,0.00039568499324019836,0.004335270613875771,0.00047253886010362693,0.004533270321361058,0.20881028938906745,0.3102272727272728,0.004504133788717468,0.004564583333333333,0.34718934911242655,0.004590099009900991,0.004067296263127902,0.0126695804195804,0.004161682242990654
1693313651,1.4495600666173227,5.36069059689045,0.930932236971749,6.380816146237213,0.5757451307313367,12.700324833284402,6.485215950430151,0.4661869915785707,6.468826969938407,5.1104901411373955,0.2932594407337258,0.7098613406191291,88829952,51302400,10149888,39301120,41947136,15147008,54280192,24768512,9428992,45240320,3031040,8335360,74,102,0,384,0,52,64,0,578,74,20,0,0,0,0,0.0019408396946564883,0.0040743634988656425,0.04020833333333334,0.0010102194867030539,0.002822916666666667,0.04359495295124037,0.0029504950495049505,0.00039568499324019836,0.004335270613875771,0.00047253886010362693,0.004549999999999999,0.20881028938906745,0.3102272727272728,0.004485216583439786,0.004564583333333333,0.34718934911242655,0.004590099009900991,0.004067296263127902,0.0126695804195804,0.004161682242990654
1693313652,1.4495600666173227,5.36069059689045,0.930932236971749,6.380816146237213,0.5757451307313368,12.366062390595202,6.485215950430151,0.4642378149148715,6.468826969938407,5.164000580007431,0.2932594407337258,0.6957747871617435,88829952,51302400,10149888,39301120,41947136,15147008,54280192,24768512,9428992,45240320,3031040,8335360,72,100,0,298,0,68,60,0,622,80,34,0,0,0,0,0.001822862541332074,0.004092827004219411,0.04020833333333334,0.0010102194867030539,0.002827027027027027,0.04359495295124037,0.0029504950495049505,0.00039363452005407843,0.004396764252696456,0.00047253886010362693,0.004527822390174776,0.21326732673267343,0.3102272727272728,0.004485216583439786,0.004565405405405405,0.34718934911242655,0.004590099009900991,0.004059284356664737,0.013491197183098614,0.004161682242990654
1693313653,1.4495600666173227,5.36069059689045,0.930932236971749,6.380816146237213,0.5757451307313368,12.735435245883014,6.485215950430151,0.4642378149148715,6.468826969938407,5.164000580007431,0.2932594407337258,0.6816882337043578,88829952,51302400,10149888,39301120,41947136,14888960,54280192,24768512,9428992,45240320,3031040,8335360,62,122,2,316,4,38,58,2,692,84,24,0,0,0,0,0.001822862541332074,0.004038308457711443,0.04020833333333334,0.0010102194867030539,0.0028315789473684215,0.0423780487804878,0.0029504950495049505,0.00039575259125732313,0.004310767014764134,0.00047253886010362693,0.004527822390174776,0.2072524752475251,0.3102272727272728,0.004485216583439786,0.004566315789473684,0.3411372950819674,0.004590099009900991,0.004067556351208397,0.012603873239436646,0.004161682242990654
1693313654,1.4495600666173227,5.36069059689045,0.9631209637951185,6.380816146237213,0.5757451307313368,12.735435245883014,6.485215950430151,0.4642378149148715,6.468826969938407,5.164000580007431,0.2932594407337258,0.8648839654134519,88829952,51302400,10149888,39301120,41947136,14888960,54280192,24768512,9428992,45240320,3031040,8339456,36,76,2,192,4,44,32,0,518,72,26,0,0,0,0,0.001822862541332074,0.004038069171435681,0.04025423728813558,0.0010132327336041787,0.0028306878306878307,0.0423780487804878,0.0029502487562189056,0.00040176791646891305,0.004310767014764134,0.0004805229455709712,0.004527822390174776,0.20723140495867753,0.31956521739130417,0.004486059199071388,0.004566137566137566,0.3411372950819674,0.00459004975124378,0.0040980482582557865,0.012603873239436646,0.004177235772357724
1693313655,1.4495600666173227,5.4977123055313255,0.9631209637951185,6.380816146237213,0.5757451307313368,12.735435245883014,6.792001297206486,0.4642378149148715,6.314573665768192,5.164000580007431,0.2932594407337258,0.8648839654134519,88829952,51290112,10149888,39301120,41947136,14888960,54280192,24768512,9428992,45240320,3031040,8339456,50,104,6,262,8,30,48,4,658,84,28,0,0,0,0,0.0018213610586011347,0.004008366141732283,0.03991228070175439,0.0011660298714831544,0.0028306878306878307,0.04150495458298927,0.0029393939393939396,0.00039100300194243337,0.004271565495207668,0.0004849785407725322,0.00452608695652174,0.20009369676320274,0.3291666666666665,0.004497742271622091,0.004566137566137566,0.32983870967741935,0.0045878787878787875,0.004034491824829512,0.011152091254752826,0.004185337915234823
1693313656,1.4495600666173227,5.4977123055313255,0.9631209637951185,6.380816146237213,0.5757451307313368,12.735435245883014,6.792001297206486,0.4642378149148715,6.314573665768192,5.233328490920481,0.25402295678266845,0.8648839654134519,88829952,51290112,10149888,39301120,41947136,14888960,54280192,24768512,9428992,45240320,3031040,8339456,46,96,2,248,4,36,40,4,546,76,20,0,0,0,0,0.0018753032508491022,0.004008366141732283,0.03991228070175439,0.0010488975208499942,0.0028306878306878307,0.04150495458298927,0.0029393939393939396,0.00039100300194243337,0.004271565495207668,0.0004849785407725322,0.004541193595342067,0.20009369676320274,0.3291666666666665,0.004471541185879127,0.004566137566137566,0.32983870967741935,0.0045878787878787875,0.004034491824829512,0.011152091254752826,0.004185337915234823
1693313657,1.4495600666173227,5.4977123055313255,0.9631209637951185,6.481081566765296,0.5757451307313368,12.735435245883014,6.792001297206486,0.4642378149148715,6.314573665768192,5.233328490920481,0.24913529943710638,0.8648839654134519,88829952,51290112,10149888,39301120,41947136,14888960,54280192,24768512,9428992,45240320,3031040,8339456,38,70,2,228,4,50,26,4,474,60,20,0,0,0,0,0.0017599807599807601,0.003984472164444642,0.03991228070175439,0.0010488975208499942,0.002853932584269663,0.04150495458298927,0.0029393939393939396,0.0003886963623521102,0.004239322533136967,0.0004849785407725322,0.0045166907166907175,0.19005787431151822,0.3291666666666665,0.004471541185879127,0.004570786516853933,0.32983870967741935,0.0045878787878787875,0.004023600200568276,0.009980368589743594,0.004185337915234823
1693313658,1.4495600666173227,5.4977123055313255,0.9631209637951185,6.481081566765296,0.5757451307313368,12.735435245883014,6.792001297206486,0.4642378149148715,6.314573665768192,5.233328490920481,0.29403783105265036,0.8648839654134519,88829952,51290112,10149888,39301120,41947136,14888960,54280192,24768512,9428992,45240320,3031040,8339456,56,122,0,340,0,34,36,0,668,94,18,0,0,0,0,0.0017599807599807601,0.0039454633204633206,0.03991228070175439,0.0010488975208499942,0.002849462365591398,0.03994264240506328,0.0029393939393939396,0.00039098092883630586,0.004184237815416523,0.0004849785407725322,0.0045166907166907175,0.18397297297297316,0.3291666666666665,0.004471541185879127,0.00456989247311828,0.29244730679156883,0.0045878787878787875,0.004033900254703804,0.009903680501174631,0.004185337915234823
1693313659,1.212027210954867,5.4977123055313255,0.9631209637951185,6.481081566765296,0.5757451307313368,12.735435245883014,6.792001297206486,0.45009412126177806,6.314573665768192,5.233328490920481,0.29403783105265036,0.8648839654134519,88829952,51290112,10149888,39301120,41947136,14888960,54280192,25706496,9428992,45240320,3031040,8339456,70,126,4,392,4,56,68,4,786,98,40,0,0,0,0,0.0017599807599807601,0.003940125543215838,0.03857758620689655,0.0010496113397347963,0.0028435754189944135,0.03994264240506328,0.0029371727748691095,0.0003929639669112492,0.004184237815416523,0.000484375,0.0045166907166907175,0.1839945652173912,0.33645833333333347,0.004471833561957018,0.004568715083798884,0.29244730679156883,0.004587434554973823,0.004048252168685046,0.009903680501174631,0.004184313725490195
1693313660,1.436058287359081,5.4977123055313255,0.9477531997749984,6.481081566765296,0.4856346206037632,12.735435245883014,6.870249988551914,0.45009412126177806,6.314573665768192,5.233328490920481,0.29403783105265036,0.8957013133161842,88829952,51290112,9949184,39301120,41947136,14888960,54280192,25706496,9428992,45240320,3031040,8339456,78,116,4,402,4,70,62,4,648,74,34,0,0,0,0,0.0017626310772163967,0.0038967481604557323,0.03790983606557378,0.0011097164109716406,0.0028435754189944135,0.038753858024691355,0.002945945945945946,0.0003780707010185739,0.004142078364565587,0.00048755411255411253,0.0045020019065776925,0.16996204933586348,0.3427083333333336,0.004442119944211994,0.004568715083798884,0.258955223880597,0.00458918918918919,0.0039346551874076,0.009749413604378422,0.004189942857142856
1693313661,1.2238746918255794,5.4977123055313255,0.9477531997749984,6.481081566765296,0.47603886842490756,12.735435245883014,6.870249988551914,0.45009412126177806,6.616204896101978,5.233328490920481,0.29403783105265036,0.8957013133161842,88829952,51290112,9949184,39301120,41947136,14888960,54280192,25706496,8941568,45240320,3031040,8339456,52,122,4,328,0,46,66,0,588,64,30,0,0,0,0,0.0018727624576681179,0.0038967481604557323,0.03790983606557378,0.0004993646759847523,0.0028435754189944135,0.038753858024691355,0.002945945945945946,0.0003780707010185739,0.004142078364565587,0.00048755411255411253,0.004526269956458636,0.16996204933586348,0.3427083333333336,0.004414662889518414,0.004568715083798884,0.258955223880597,0.00458918918918919,0.0039346551874076,0.009749413604378422,0.004189942857142856
1693313662,1.1999403870362613,5.4977123055313255,0.9477531997749984,6.481081566765296,0.6203659782020893,12.735435245883014,6.870249988551914,0.45009412126177806,6.616204896101978,5.233328490920481,0.2937277054382321,0.8957013133161842,88829952,51290112,9949184,39301120,41951232,14888960,54280192,25706496,8941568,45240320,3031040,8339456,62,66,8,208,8,58,42,8,446,52,24,0,0,0,0,0.0017654909437559581,0.0039210724129290905,0.03790983606557378,0.0004993646759847523,0.0028735632183908046,0.038753858024691355,0.002945945945945946,0.00037601643413506797,0.004166606950913651,0.00048755411255411253,0.004502573879885606,0.1741403162055337,0.3427083333333336,0.004414662889518414,0.004574712643678161,0.258955223880597,0.00458918918918919,0.003923357212346334,0.009817627944760359,0.004189942857142856
1693313663,1.1760060822469434,5.4977123055313255,0.9477531997749984,6.481081566765296,0.6203659782020893,12.735435245883014,6.870249988551914,0.45009412126177806,6.616204896101978,5.233328490920481,0.2937277054382321,0.8957013133161842,88829952,51290112,9949184,39301120,41951232,14888960,54280192,25706496,8941568,45240320,3031040,8339456,76,108,6,358,8,60,56,6,524,64,28,0,0,0,0,0.0017654909437559581,0.003900237529691212,0.03790983606557378,0.0004993646759847523,0.002855555555555555,0.038786482334869435,0.002945945945945946,0.00037817769408542325,0.004126522327469553,0.00048755411255411253,0.004502573879885606,0.1689770554493307,0.3427083333333336,0.004414662889518414,0.004571111111111112,0.25858208955223905,0.00458918918918919,0.003936509040333798,0.009750789889415487,0.004189942857142856
1693313664,1.1520717774576255,5.4977123055313255,0.9477531997749984,6.481081566765296,0.6203659782020893,12.735435245883014,6.870249988551914,0.45009412126177806,6.616204896101978,5.233328490920481,0.2937277054382321,0.8957013133161842,88829952,51290112,9949184,39301120,41951232,14888960,54280192,25706496,8941568,45240320,3031040,8339456,88,118,6,548,4,78,70,6,670,68,38,0,0,0,0,0.0017654909437559581,0.00389964412811388,0.03884615384615386,0.0010024861566278673,0.0028579234972677596,0.038786482334869435,0.0029468085106382977,0.00038514186162269786,0.004126522327469553,0.0004900323275862068,0.004502573879885606,0.16880497131931194,0.33958333333333346,0.004415662786755566,0.004571584699453552,0.25858208955223905,0.004589361702127659,0.003978727114210986,0.009750789889415487,0.004194144144144144
1693313665,1.4152947063433177,5.4977123055313255,0.9477531997749984,6.775111551538853,0.6203659782020893,12.735435245883014,6.870249988551914,0.45009412126177806,6.616204896101978,5.233328490920481,0.2937277054382321,0.8957013133161842,88829952,51290112,9949184,40312832,41951232,14888960,54280192,25706496,8941568,45240320,3031040,8339456,46,62,0,266,0,36,40,0,390,48,18,0,0,0,0,0.0017740407389862623,0.003909220532319392,0.0395220588235294,0.0012222966186809512,0.002857814904600878,0.03916157372039725,0.0029481865284974097,0.0003806648459503286,0.00415198911934716,0.0004951086956521738,0.00450487920416864,0.16931132075471683,0.33645833333333347,0.004460506639883942,0.004571562980920175,0.2608722358722357,0.004589637305699482,0.00396011595191406,0.00981793265465936,0.0042026696329254725
1693313666,1.4152947063433177,5.4977123055313255,0.9477531997749986,6.775111551538853,0.6203659782020893,12.735435245883014,6.870249988551914,0.45009412126177806,6.616204896101978,5.233328490920481,0.2937277054382321,0.8957013133161842,88829952,51290112,9949184,40312832,41951232,14888960,54280192,25706496,8941568,45240320,3031040,8339456,68,62,6,236,8,68,48,8,322,36,20,0,0,0,0,0.0019006181645268665,0.003909220532319392,0.0395220588235294,0.001140030441400304,0.0028579234972677596,0.03916157372039725,0.0029481865284974097,0.0003806648459503286,0.00415198911934716,0.0004951086956521738,0.004530765572990965,0.16931132075471683,0.33645833333333347,0.004438486627527724,0.004571584699453552,0.2608722358722357,0.004589637305699482,0.00396011595191406,0.00981793265465936,0.0042026696329254725
1693313667,1.4152947063433177,5.4977123055313255,0.9477531997749986,6.775111551538853,0.6203659782020893,12.735435245883014,6.870249988551914,0.45009412126177806,6.616204896101978,4.503308240484246,0.2937277054382321,0.8957013133161842,88829952,51290112,9949184,40312832,41951232,14888960,54280192,25706496,8941568,45240320,3031040,8339456,54,68,4,268,4,48,38,4,378,42,12,0,0,0,0,0.0017915492957746477,0.00394188376753507,0.0395220588235294,0.001140030441400304,0.0028505747126436783,0.03916157372039725,0.0029481865284974097,0.0003785952035503969,0.004200720720720721,0.0004951086956521738,0.004507042253521127,0.17537284894837474,0.33645833333333347,0.004438486627527724,0.004570114942528737,0.2608722358722357,0.004589637305699482,0.003948587276824404,0.009872009569377992,0.0042026696329254725
